library_book_id,library_id,book_id,qty
5678,8,22789,17
5679,8,1567,2
5680,1,25074,30
5681,7,17698,24
5682,7,19106,2
5683,9,17692,30
5684,7,14659,2
5685,2,40790,8
5686,9,33464,31
5687,2,14686,18
5688,9,43370,24
5689,5,1204,30
5690,3,18884,36
5691,8,403,20
5692,4,26289,22
5693,3,9605,10
5694,6,6618,43
5695,5,14350,25
5696,8,4739,25
5697,8,41694,36
5698,2,34941,16
5699,4,32329,24
5700,4,26211,17
5701,10,13995,26
5702,3,44816,13
5703,10,30551,0
5704,2,12091,14
5705,9,11553,6
5706,9,18353,32
5707,4,2836,16
5708,8,10802,40
5709,8,32702,6
5710,8,31082,41
5711,7,11978,19
5712,5,27456,9
5713,1,7529,43
5714,8,10310,14
5715,8,31083,23
5716,9,6795,42
5717,2,13979,27
5718,4,23937,19
5719,8,41659,21
5720,9,28455,23
5721,2,39045,5
5722,5,40460,21
5723,6,3384,11
5724,9,7909,40
5725,10,28350,29
5726,8,22221,8
5727,4,43423,42
5728,6,29734,32
5729,4,16991,4
5730,1,19090,10
5731,1,45234,38
5732,1,43150,10
5733,4,45449,19
5734,10,11704,8
5735,9,1850,14
5736,7,27424,38
5737,1,13484,29
5738,10,22474,11
5739,6,32810,10
5740,1,29947,8
5741,8,42661,9
5742,7,30891,13
5743,1,24221,17
5744,10,19599,26
5745,6,26511,24
5746,4,18144,24
5747,1,27049,7
5748,8,1367,42
5749,5,2711,25
5750,1,23700,34
5751,6,130,22
5752,4,35116,32
5753,9,21779,27
5754,6,247,41
5755,4,16887,11
5756,10,35825,42
5757,3,9840,10
5758,10,18013,23
5759,5,31180,42
5760,10,22072,4
5761,9,707,41
5762,1,16205,40
5763,3,38970,0
5764,4,6528,15
5765,9,41203,16
5766,7,38510,36
5767,9,28695,8
5768,5,25433,22
5769,4,28308,35
5770,5,28184,20
5771,4,16556,41
5772,8,13890,3
5773,7,42148,8
5774,5,9669,39
5775,2,28375,3
5776,4,13927,6
5777,7,20287,28
5778,4,28796,23
5779,6,40836,32
5780,7,9409,12
5781,8,5327,36
5782,1,14003,43
5783,1,45500,31
5784,1,30039,24
5785,9,3536,42
5786,6,4835,20
5787,7,8074,7
5788,4,10879,2
5789,9,6925,39
5790,1,19430,27
5791,1,26133,1
5792,9,1893,33
5793,9,10966,32
5794,1,22293,24
5795,8,3424,2
5796,3,44528,4
5797,8,2743,19
5798,5,10329,2
5799,6,6745,31
5800,5,32487,17
5801,8,13814,36
5802,6,5696,44
5803,3,28899,11
5804,8,16575,13
5805,2,26689,13
5806,10,28958,24
5807,1,28991,34
5808,6,41710,23
5809,4,39102,30
5810,10,24379,23
5811,3,18022,40
5812,3,18419,4
5813,7,20749,13
5814,6,12194,19
5815,3,23692,22
5816,2,39309,44
5817,5,22633,25
5818,4,41702,8
5819,2,18892,4
5820,1,18425,35
5821,2,14616,36
5822,4,42070,30
5823,4,2049,25
5824,5,678,43
5825,2,19081,38
5826,2,25025,25
5827,1,18431,14
5828,5,45623,19
5829,5,23724,32
5830,2,36956,43
5831,6,34897,31
5832,8,21484,34
5833,1,3649,24
5834,4,18035,4
5835,10,11785,8
5836,10,35822,20
5837,8,2315,8
5838,4,31098,15
5839,9,11184,16
5840,10,36161,40
5841,1,13486,10
5842,7,40314,44
5843,2,3776,5
5844,9,20929,4
5845,10,28211,2
5846,10,25200,42
5847,3,13622,20
5848,4,9629,45
5849,5,16007,31
5850,5,18022,32
5851,2,25401,7
5852,4,7527,36
5853,6,15598,9
5854,10,34266,20
5855,5,13964,3
5856,2,2407,1
5857,10,32417,37
5858,2,44930,27
5859,3,477,38
5860,8,36706,11
5861,5,5203,9
5862,6,13076,32
5863,1,42141,1
5864,8,8137,14
5865,1,5952,4
5866,4,19370,24
5867,9,10666,4
5868,5,43128,43
5869,7,9714,25
5870,8,26274,14
5871,1,13871,17
5872,5,6613,27
5873,10,29788,23
5874,6,16793,16
5875,5,30856,37
5876,1,8706,19
5877,9,16130,37
5878,5,4803,20
5879,3,41681,40
5880,8,12982,1
5881,1,11686,1
5882,7,3818,33
5883,9,18279,18
5884,1,9351,32
5885,10,22602,42
5886,4,26,19
5887,9,5530,38
5888,8,19676,40
5889,5,25248,3
5890,4,38496,32
5891,6,11684,20
5892,3,7672,45
5893,7,3830,25
5894,10,17915,1
5895,9,1523,43
5896,7,14056,22
5897,10,19795,9
5898,3,41793,6
5899,8,13624,45
5900,2,21624,26
5901,6,8014,24
5902,3,8744,11
5903,7,2677,6
5904,1,24964,39
5905,7,39989,38
5906,5,12922,5
5907,8,15294,4
5908,2,38514,35
5909,10,22362,24
5910,5,38650,18
5911,10,7881,13
5912,8,11824,17
5913,8,42514,43
5914,4,13238,20
5915,10,28202,45
5916,3,4997,0
5917,9,16325,29
5918,1,25491,34
5919,4,38473,40
5920,10,8703,26
5921,5,17878,1
5922,1,37722,2
5923,3,29489,24
5924,4,23882,23
5925,7,31862,38
5926,5,16319,2
5927,3,6819,22
5928,6,96,26
5929,6,11734,28
5930,8,22026,2
5931,4,37780,3
5932,3,23056,3
5933,1,10614,13
5934,8,975,1
5935,7,26586,27
5936,9,32350,30
5937,4,15673,12
5938,7,24893,0
5939,5,420,0
5940,2,38399,33
5941,3,14647,45
5942,7,43365,30
5943,8,30232,36
5944,10,25743,37
5945,9,14004,25
5946,9,43068,5
5947,5,25002,3
5948,1,16898,13
5949,10,2430,38
5950,5,24248,7
5951,7,34082,23
5952,2,23491,5
5953,3,38980,30
5954,6,44865,33
5955,6,26472,20
5956,3,12586,30
5957,5,37339,14
5958,6,25652,31
5959,6,16449,21
5960,4,23961,28
5961,1,10770,1
5962,3,5845,24
5963,10,8741,16
5964,2,10332,43
5965,9,25052,15
5966,4,9031,29
5967,5,3695,11
5968,5,18930,39
5969,4,35349,31
5970,4,28977,17
5971,9,39913,43
5972,6,30458,24
5973,3,13133,34
5974,9,44361,37
5975,5,29619,9
5976,2,15781,29
5977,5,41952,21
5978,8,35424,44
5979,8,32097,14
5980,10,34939,6
5981,4,12980,11
5982,7,42898,39
5983,3,27566,4
5984,10,6426,37
5985,7,5513,23
5986,3,42798,31
5987,2,15882,29
5988,2,41072,21
5989,2,11551,6
5990,6,44380,43
5991,1,27566,43
5992,6,36598,25
5993,8,29597,45
5994,1,3977,19
5995,2,14393,30
5996,3,23837,22
5997,2,19093,7
5998,9,37388,45
5999,3,10456,6
6000,7,23913,21
6001,9,31016,42
6002,7,40625,38
6003,8,28254,16
6004,5,10517,6
6005,2,30593,12
6006,3,10787,14
6007,8,17031,28
6008,9,21277,41
6009,10,45549,36
6010,10,32107,14
6011,1,19379,19
6012,6,41862,13
6013,8,31302,23
6014,9,9841,6
6015,9,16021,6
6016,5,26871,3
6017,6,39097,37
6018,3,11000,31
6019,5,10968,8
6020,3,3661,19
6021,4,33491,25
6022,5,12066,22
6023,9,21194,22
6024,3,10846,6
6025,8,26471,11
6026,6,68,27
6027,7,434,22
6028,4,32590,38
6029,2,22576,6
6030,2,18854,6
6031,10,35057,3
6032,3,43044,2
6033,10,13149,4
6034,3,42528,7
6035,4,28158,11
6036,9,33699,23
6037,8,18963,26
6038,5,28429,9
6039,3,14604,9
6040,2,12944,14
6041,3,24198,24
6042,5,28570,4
6043,9,11695,5
6044,10,41513,16
6045,6,1579,21
6046,4,8282,9
6047,5,38288,17
6048,10,37277,5
6049,8,16187,43
6050,7,1449,5
6051,8,10629,5
6052,9,10058,23
6053,9,44481,25
6054,2,14320,3
6055,4,16148,17
6056,4,21768,43
6057,3,15967,5
6058,9,39793,40
6059,2,45592,16
6060,2,10261,26
6061,4,28749,28
6062,8,16995,4
6063,2,10529,26
6064,10,11549,36
6065,9,34612,8
6066,1,13614,25
6067,4,16441,15
6068,4,24304,11
6069,8,40145,12
6070,2,23293,44
6071,3,19981,35
6072,4,11535,34
6073,7,13598,29
6074,7,43363,24
6075,6,6511,18
6076,1,3420,12
6077,8,11741,43
6078,9,12496,12
6079,2,10224,7
6080,2,43821,20
6081,8,35270,40
6082,6,29941,35
6083,9,35288,0
6084,5,33133,27
6085,1,36158,20
6086,5,25120,34
6087,9,45251,7
6088,2,37063,21
6089,8,24205,22
6090,6,1363,12
6091,7,36447,30
6092,1,18215,15
6093,7,15544,45
6094,1,32981,16
6095,8,43949,44
6096,4,2881,37
6097,10,9125,42
6098,8,18526,39
6099,7,41069,35
6100,6,1547,36
6101,10,16999,42
6102,5,19897,7
6103,7,40200,3
6104,1,6148,27
6105,1,35848,5
6106,4,15497,17
6107,7,16940,22
6108,10,9014,17
6109,8,2081,20
6110,5,18579,28
6111,7,4666,22
6112,6,37694,35
6113,10,15972,37
6114,2,40484,29
6115,5,17277,11
6116,1,29947,33
6117,7,22826,10
6118,8,24589,45
6119,2,34544,16
6120,5,2136,13
6121,8,14257,23
6122,2,34080,0
6123,9,17873,37
6124,6,20233,43
6125,5,18031,33
6126,8,24875,5
6127,8,34844,15
6128,4,37057,45
6129,7,37032,26
6130,4,3770,35
6131,3,3788,38
6132,10,19546,42
6133,8,34081,5
6134,4,32439,18
6135,2,15453,44
6136,3,42959,37
6137,8,5534,12
6138,7,31016,23
6139,5,40153,36
6140,8,33313,45
6141,4,16357,5
6142,1,14318,38
6143,8,24626,29
6144,6,44737,9
6145,9,3065,18
6146,3,22803,42
6147,2,22586,44
6148,3,1032,15
6149,9,8086,19
6150,5,18215,15
6151,9,31998,24
6152,2,7677,39
6153,1,32915,9
6154,10,291,0
6155,8,11796,1
6156,6,16245,14
6157,10,45253,14
6158,7,34869,38
6159,2,37053,16
6160,6,35875,43
6161,6,30651,39
6162,6,21720,37
6163,2,37095,6
6164,6,12137,0
6165,1,33978,8
6166,1,37377,12
6167,8,30164,0
6168,7,3465,21
6169,7,42880,13
6170,7,12381,40
6171,8,1591,33
6172,9,41820,26
6173,4,13767,40
6174,8,7968,43
6175,10,12851,10
6176,7,10973,10
6177,5,32899,4
6178,7,12555,34
6179,8,17600,43
6180,1,10412,3
6181,4,44101,35
6182,6,11038,29
6183,9,41659,22
6184,7,37388,32
6185,5,37828,39
6186,4,6987,28
6187,9,4631,17
6188,6,16547,37
6189,2,24119,14
6190,4,30194,16
6191,2,6691,29
6192,4,35226,24
6193,4,7389,44
6194,1,2078,1
6195,7,1206,8
6196,3,2112,34
6197,1,33774,27
6198,10,17783,41
6199,2,16014,11
6200,7,3409,43
6201,6,29593,3
6202,3,24562,2
6203,3,30044,14
6204,7,24213,18
6205,8,15680,24
6206,3,27299,14
6207,6,12990,20
6208,1,16546,31
6209,8,21075,25
6210,6,18906,31
6211,1,15973,6
6212,6,8858,22
6213,6,11366,21
6214,3,17735,30
6215,4,12783,23
6216,7,36338,45
6217,3,13659,39
6218,9,13137,14
6219,1,7277,37
6220,7,19501,8
6221,8,10909,26
6222,6,11340,8
6223,6,3530,37
6224,10,5396,19
6225,6,44380,21
6226,1,38385,21
6227,6,13151,42
6228,6,24058,32
6229,3,32197,24
6230,8,12250,38
6231,10,16642,10
6232,6,3734,22
6233,4,23589,28
6234,3,40573,39
6235,8,297,40
6236,1,1515,8
6237,1,24441,35
6238,6,22304,10
6239,6,43641,30
6240,8,28254,37
6241,4,45036,8
6242,4,33247,29
6243,7,9739,16
6244,6,43594,34
6245,6,30260,12
6246,3,30066,19
6247,2,13083,38
6248,9,10134,27
6249,6,29999,28
6250,10,17986,37
6251,7,40209,2
6252,3,1474,17
6253,4,6981,13
6254,4,2743,9
6255,7,24244,32
6256,1,216,23
6257,10,44883,29
6258,10,39633,41
6259,3,19166,17
6260,4,27363,22
6261,7,13614,17
6262,5,10968,8
6263,7,30633,24
6264,7,8004,10
6265,7,24473,40
6266,10,4627,20
6267,1,44131,28
6268,2,24028,34
6269,7,25895,4
6270,5,11729,19
6271,3,32835,23
6272,9,39799,37
6273,4,11516,15
6274,4,35421,19
6275,3,22311,38
6276,5,32353,13
6277,9,28749,44
6278,7,11434,26
6279,6,12099,2
6280,5,17550,32
6281,4,24647,4
6282,6,21763,5
6283,4,24601,13
6284,3,20239,17
6285,8,26481,23
6286,7,24888,7
6287,7,9171,10
6288,6,32720,11
6289,1,5372,11
6290,3,24047,22
6291,6,21062,22
6292,2,26447,10
6293,3,25807,17
6294,10,25715,21
6295,8,21722,16
6296,10,12581,3
6297,9,15082,30
6298,2,42602,1
6299,3,41856,40
6300,3,45085,10
6301,9,29320,30
6302,5,21717,41
6303,1,24121,43
6304,9,8062,1
6305,7,18722,38
6306,2,42862,35
6307,2,17158,12
6308,6,44455,26
6309,10,3465,6
6310,8,37205,25
6311,9,7600,30
6312,8,26190,18
6313,10,24526,27
6314,4,4631,32
6315,2,17922,0
6316,4,12941,16
6317,9,15725,45
6318,6,24253,17
6319,4,31040,33
6320,7,39399,21
6321,10,28254,23
6322,8,43365,6
6323,9,24589,38
6324,5,11991,25
6325,4,39506,24
6326,3,33446,36
6327,3,18801,17
6328,4,24840,0
6329,4,18648,4
6330,8,19531,34
6331,7,34542,37
6332,1,22406,17
6333,3,17133,35
6334,1,11653,5
6335,2,29251,4
6336,8,29705,42
6337,9,22436,1
6338,9,7533,38
6339,5,23558,34
6340,9,21119,18
6341,8,30635,6
6342,7,30336,45
6343,6,539,43
6344,10,11003,17
6345,5,8244,29
6346,2,14196,25
6347,8,22547,2
6348,9,44905,27
6349,9,498,40
6350,3,23922,15
6351,7,11399,21
6352,2,32039,30
6353,9,765,8
6354,10,32679,4
6355,1,35652,23
6356,8,24769,32
6357,7,1523,35
6358,8,1255,20
6359,7,3072,38
6360,5,25044,36
6361,3,3603,7
6362,6,18053,33
6363,5,25268,31
6364,6,1204,9
6365,3,38955,22
6366,1,22409,42
6367,3,9337,5
6368,1,3520,20
6369,6,22072,35
6370,4,2068,44
6371,9,23235,22
6372,6,39797,39
6373,4,24781,1
6374,3,16887,23
6375,2,17893,40
6376,5,12881,16
6377,3,10687,6
6378,7,38695,17
6379,6,1991,21
6380,10,40372,35
6381,2,15603,44
6382,10,27266,17
6383,3,6572,22
6384,9,11159,31
6385,2,32130,25
6386,4,13577,20
6387,2,1984,26
6388,2,27988,42
6389,5,15613,18
6390,7,14264,36
6391,3,1204,9
6392,1,14566,36
6393,7,39784,6
6394,6,1554,26
6395,3,1562,38
6396,1,25051,35
6397,7,27585,18
6398,2,4683,30
6399,5,34506,11
6400,1,59,13
6401,7,34069,30
6402,3,24149,29
6403,7,26474,11
6404,9,40020,23
6405,1,4835,33
6406,3,45352,32
6407,10,1869,20
6408,3,28093,33
6409,8,38750,29
6410,8,24929,9
6411,10,4767,21
6412,10,21545,21
6413,7,12615,35
6414,4,29627,11
6415,6,11323,5
6416,1,6800,19
6417,7,27525,32
6418,5,41154,35
6419,7,19452,21
6420,10,40440,2
6421,10,3065,15
6422,3,35108,35
6423,3,13106,8
6424,9,35258,40
6425,9,5309,11
6426,8,45414,10
6427,10,40259,21
6428,2,32560,17
6429,2,24604,9
6430,3,16627,8
6431,2,30231,13
6432,2,23066,18
6433,3,42625,34
6434,1,19581,15
6435,7,397,8
6436,3,14870,8
6437,7,30106,35
6438,4,42900,14
6439,9,31271,16
6440,3,11298,44
6441,9,31364,18
6442,7,35249,8
6443,5,18880,24
6444,7,17707,27
6445,2,1972,16
6446,5,32919,21
6447,10,1111,8
6448,1,24978,5
6449,6,28540,32
6450,8,28531,11
6451,10,37381,43
6452,9,39124,38
6453,3,31995,34
6454,8,35757,44
6455,5,28251,44
6456,5,17352,37
6457,2,13943,6
6458,2,45201,12
6459,9,20327,7
6460,5,5776,36
6461,4,45046,26
6462,10,43432,42
6463,1,34570,45
6464,1,40795,12
6465,6,10269,25
6466,9,21991,34
6467,3,18646,22
6468,4,13487,35
6469,1,26748,0
6470,5,11481,15
6471,5,17241,17
6472,7,28917,3
6473,6,13557,33
6474,9,33561,1
6475,3,28698,22
6476,5,12558,2
6477,6,15937,32
6478,6,31582,32
6479,7,3446,21
6480,2,12961,11
6481,6,39819,34
6482,8,44254,3
6483,8,9497,38
6484,9,22784,10
6485,3,39819,9
6486,6,5918,13
6487,7,30318,16
6488,3,30391,15
6489,4,22363,11
6490,5,19321,19
6491,9,28308,15
6492,5,44540,30
6493,5,2521,40
6494,8,4752,42
6495,8,1618,25
6496,6,24858,30
6497,4,31670,2
6498,10,2768,27
6499,1,28979,5
6500,7,13421,9
6501,1,29487,21
6502,8,24944,9
6503,10,35218,1
6504,7,40912,30
6505,5,18808,33
6506,3,19279,36
6507,10,30243,16
6508,9,7321,27
6509,5,10863,17
6510,5,1985,9
6511,4,17926,22
6512,7,6753,21
6513,1,19508,6
6514,5,22095,13
6515,1,5729,25
6516,10,14196,16
6517,10,23226,21
6518,1,11697,4
6519,9,33464,31
6520,8,13879,32
6521,9,35963,16
6522,2,23788,15
6523,6,14947,5
6524,10,40226,32
6525,10,11432,1
6526,7,33130,15
6527,1,35324,6
6528,7,7439,31
6529,5,13530,13
6530,1,9603,45
6531,1,17582,13
6532,10,4346,20
6533,2,19333,1
6534,3,214,45
6535,8,21766,7
6536,4,28372,19
6537,3,30337,18
6538,6,8917,15
6539,10,22238,38
6540,10,5204,13
6541,4,3439,23
6542,6,18596,25
6543,9,11621,11
6544,1,21352,5
6545,2,11157,13
6546,3,15336,26
6547,10,21934,5
6548,6,6109,27
6549,3,28735,29
6550,1,30856,33
6551,2,41264,14
6552,6,13215,25
6553,1,36319,28
6554,1,18910,32
6555,4,40005,11
6556,8,5255,17
6557,3,32872,22
6558,3,15600,10
6559,2,18795,15
6560,10,4167,2
6561,3,5885,36
6562,9,29971,27
6563,8,15544,20
6564,1,15157,15
6565,1,15154,22
6566,1,10760,45
6567,7,14286,8
6568,4,3103,9
6569,10,45362,19
6570,9,10629,32
6571,3,13128,37
6572,6,42543,27
6573,5,11769,35
6574,6,13800,5
6575,4,4339,12
6576,2,38773,26
6577,5,35578,36
6578,8,42434,27
6579,4,28910,8
6580,3,19413,27
6581,1,40551,16
6582,4,21848,15
6583,9,21116,20
6584,4,1577,14
6585,1,7503,31
6586,9,18942,27
6587,9,41270,16
6588,5,38341,8
6589,2,22163,31
6590,3,36822,34
6591,8,2096,44
6592,8,11672,28
6593,6,2851,30
6594,4,21665,28
6595,2,37343,36
6596,8,29526,0
6597,2,1274,17
6598,10,16799,17
6599,5,40156,5
6600,8,2678,13
6601,3,10205,39
6602,5,13998,4
6603,7,25743,37
6604,2,26666,17
6605,2,19293,22
6606,1,1526,23
6607,6,22434,2
6608,4,15764,6
6609,9,24601,4
6610,1,35334,9
6611,7,3985,24
6612,6,33747,39
6613,3,24283,2
6614,6,1466,36
6615,1,37231,7
6616,4,26407,31
6617,7,12180,42
6618,9,12577,5
6619,10,16234,31
6620,3,23700,1
6621,1,12022,5
6622,5,42898,8
6623,1,23410,3
6624,2,1702,23
6625,8,31114,39
6626,7,9107,15
6627,10,28471,7
6628,10,16528,8
6629,2,12649,25
6630,8,6184,44
6631,6,43221,22
6632,10,8628,42
6633,2,38465,25
6634,7,4515,36
6635,6,16888,43
6636,5,19578,25
6637,5,5157,36
6638,3,35826,38
6639,4,16021,11
6640,4,9659,42
6641,4,41261,32
6642,5,33577,26
6643,1,23235,6
6644,7,3833,7
6645,6,4633,15
6646,2,28282,45
6647,3,41602,13
6648,7,11907,36
6649,6,29658,45
6650,3,5015,40
6651,5,12149,24
6652,3,18062,26
6653,2,34529,40
6654,5,13890,8
6655,8,43384,5
6656,10,32418,25
6657,4,30362,15
6658,4,14064,4
6659,1,1164,6
6660,2,18952,40
6661,2,1537,20
6662,5,16562,14
6663,3,5816,28
6664,10,14378,15
6665,8,8499,11
6666,9,1130,30
6667,5,25743,26
6668,1,34407,38
6669,5,40530,44
6670,6,39801,26
6671,1,42898,39
6672,5,15229,34
6673,7,23849,6
6674,10,23840,11
6675,3,30247,14
6676,7,30965,42
6677,5,410,15
6678,1,31478,0
6679,7,41693,15
6680,3,144,42
6681,3,29406,2
6682,3,17061,3
6683,2,31345,32
6684,10,3316,32
6685,8,35751,34
6686,6,36571,11
6687,5,33975,20
6688,6,43228,10
6689,2,10907,8
6690,1,29979,18
6691,9,37592,26
6692,4,16047,11
6693,3,24136,40
6694,10,30122,17
6695,3,33869,26
6696,1,34161,10
6697,2,33932,9
6698,5,17293,15
6699,9,13930,5
6700,5,34540,13
6701,7,20252,10
6702,6,1196,20
6703,3,7551,45
6704,7,22669,7
6705,1,5176,19
6706,7,26012,24
6707,3,14475,13
6708,4,37360,0
6709,7,765,37
6710,10,29499,43
6711,8,20179,9
6712,2,7131,10
6713,7,10029,25
6714,2,6953,41
6715,9,23693,17
6716,6,9811,8
6717,1,40894,25
6718,6,13968,0
6719,4,34505,34
6720,5,22932,27
6721,7,45631,14
6722,4,32275,0
6723,4,26860,28
6724,6,40440,23
6725,4,35465,27
6726,1,39020,28
6727,6,8495,9
6728,1,40314,31
6729,9,30645,24
6730,9,13596,1
6731,10,27693,15
6732,2,40531,44
6733,4,35159,13
6734,10,672,3
6735,3,1378,37
6736,8,37624,7
6737,2,7748,31
6738,7,14414,31
6739,7,3014,43
6740,9,15474,18
6741,9,30220,27
6742,4,13608,4
6743,1,142,17
6744,1,10421,23
6745,10,23504,32
6746,2,28923,24
6747,5,44186,0
6748,6,35822,43
6749,7,32499,19
6750,5,42010,28
6751,4,9542,8
6752,9,19676,24
6753,5,33821,23
6754,2,19156,34
6755,2,19885,23
6756,8,21848,27
6757,9,31160,8
6758,2,35414,30
6759,2,6326,16
6760,7,44644,35
6761,6,28570,12
6762,10,30678,14
6763,7,9327,12
6764,6,27822,42
6765,1,10804,30
6766,8,1935,6
6767,5,19411,31
6768,6,38465,17
6769,6,42878,33
6770,7,16468,13
6771,4,34532,22
6772,1,30966,32
6773,6,28822,3
6774,10,14960,18
6775,5,41651,29
6776,3,31911,21
6777,7,28316,23
6778,10,25174,36
6779,4,23240,39
6780,6,26448,3
6781,10,9018,6
6782,10,9186,8
6783,5,6339,12
6784,1,36317,7
6785,7,17635,2
6786,4,39441,11
6787,3,17125,16
6788,8,11854,25
6789,2,23706,43
6790,10,41856,22
6791,9,39624,11
6792,2,33498,12
6793,5,4394,15
6794,9,7739,40
6795,8,3805,4
6796,7,26165,1
6797,5,33718,17
6798,4,5322,8
6799,10,13228,10
6800,3,30370,4
6801,2,41691,4
6802,2,40076,45
6803,1,1302,29
6804,8,18098,38
6805,3,3682,37
6806,1,11908,24
6807,5,27844,3
6808,7,21199,1
6809,8,12627,17
6810,3,33046,12
6811,2,27222,23
6812,2,3464,32
6813,10,61,18
6814,9,22026,18
6815,8,39916,13
6816,6,3113,30
6817,1,17683,12
6818,1,3084,34
6819,8,44436,24
6820,2,4398,28
6821,8,12662,34
6822,10,39823,27
6823,7,7214,21
6824,5,44520,38
6825,4,33137,35
6826,8,40923,28
6827,10,13657,3
6828,10,7668,12
6829,6,28257,9
6830,3,5794,18
6831,2,17608,27
6832,9,7453,23
6833,2,18817,30
6834,9,9735,37
6835,8,629,17
6836,1,35986,42
6837,1,27415,42
6838,6,28249,44
6839,8,40425,15
6840,9,21768,27
6841,5,10147,6
6842,7,7375,12
6843,10,8771,12
6844,8,12478,27
6845,8,24929,4
6846,9,29506,16
6847,4,848,39
6848,2,34570,31
6849,1,21545,10
6850,9,18762,26
6851,6,15931,33
6852,6,8924,45
6853,7,40884,40
6854,4,28660,36
6855,6,22904,2
6856,1,26123,43
6857,6,13448,45
6858,9,9156,27
6859,7,1934,16
6860,1,36316,23
6861,7,12086,30
6862,3,27584,36
6863,4,1480,2
6864,7,22591,16
6865,3,2998,45
6866,6,5770,32
6867,7,36952,4
6868,9,3916,42
6869,4,20250,3
6870,2,34524,10
6871,3,31113,22
6872,10,7393,14
6873,7,656,44
6874,10,33313,0
6875,7,36321,10
6876,10,12912,15
6877,10,8256,23
6878,3,7909,14
6879,7,4987,45
6880,8,12847,21
6881,10,39541,40
6882,2,655,9
6883,6,3564,43
6884,9,28462,44
6885,7,34596,32
6886,8,38524,5
6887,10,40157,34
6888,7,14258,31
6889,6,32560,43
6890,6,8148,2
6891,1,7260,18
6892,7,13814,44
6893,7,11831,17
6894,2,31335,6
6895,6,13831,22
6896,6,18902,23
6897,3,27557,19
6898,8,33873,13
6899,2,27825,39
6900,1,43416,38
6901,10,10536,14
6902,2,8768,38
6903,3,35437,13
6904,9,27252,44
6905,3,5414,18
6906,7,17224,4
6907,7,32703,19
6908,1,18815,31
6909,4,45294,41
6910,6,10546,12
6911,2,32951,25
6912,5,15437,25
6913,4,30160,10
6914,2,45283,33
6915,10,44458,25
6916,8,5414,1
6917,9,40360,37
6918,3,4329,29
6919,1,14455,34
6920,10,22493,17
6921,9,41073,34
6922,4,4926,38
6923,4,33932,10
6924,6,29549,36
6925,4,12951,19
6926,8,15600,1
6927,1,6360,8
6928,9,6678,30
6929,6,10080,17
6930,6,32349,3
6931,1,35807,7
6932,6,38560,25
6933,5,54,8
6934,10,11251,5
6935,10,15320,30
6936,3,34157,22
6937,5,29580,35
6938,6,25685,24
6939,1,29898,44
6940,5,22947,5
6941,10,40152,32
6942,10,5508,38
6943,3,30629,21
6944,1,16555,12
6945,4,18017,42
6946,8,7679,13
6947,5,2896,23
6948,10,16178,1
6949,4,28558,34
6950,1,38804,13
6951,8,16921,17
6952,4,22198,13
6953,6,42634,33
6954,2,4829,22
6955,3,21996,44
6956,4,22681,31
6957,3,41714,1
6958,8,26522,17
6959,4,6654,17
6960,7,4352,6
6961,9,10221,25
6962,3,16430,24
6963,7,1839,14
6964,2,34899,36
6965,10,31154,27
6966,10,35406,28
6967,2,24345,32
6968,4,35547,10
6969,6,36266,12
6970,6,16007,25
6971,10,22539,3
6972,1,16131,10
6973,2,17702,22
6974,1,23007,11
6975,9,34444,21
6976,8,20807,38
6977,5,22321,15
6978,5,18226,36
6979,3,24725,18
6980,9,2698,38
6981,7,18212,31
6982,7,44002,35
6983,6,7968,6
6984,10,21784,15
6985,4,26252,7
6986,5,1110,20
6987,8,19437,31
6988,10,14865,3
6989,10,15714,33
6990,9,10205,37
6991,5,8967,20
6992,10,14866,1
6993,5,14755,14
6994,8,17503,30
6995,1,27674,37
6996,7,20238,35
6997,6,21199,18
6998,2,6534,11
6999,10,13413,31
7000,6,43509,6
7001,8,12009,27
7002,3,26012,34
7003,1,19179,43
7004,4,16428,26
7005,1,35368,17
7006,5,39541,12
7007,9,15124,14
7008,5,2257,8
7009,10,7512,24
7010,1,10412,18
7011,3,34897,7
7012,4,33820,4
7013,6,13122,38
7014,7,21823,32
7015,6,3479,18
7016,2,33718,25
7017,3,14305,38
7018,7,27194,44
7019,7,12317,43
7020,8,29093,35
7021,2,6994,36
7022,7,24455,27
7023,9,21191,1
7024,2,12990,25
7025,9,39637,27
7026,5,38128,2
7027,7,36303,23
7028,6,5328,23
7029,6,24985,18
7030,2,23316,17
7031,6,14867,5
7032,5,24525,30
7033,10,18039,23
7034,10,7045,1
7035,1,24442,26
7036,1,7524,40
7037,6,39819,10
7038,2,20810,2
7039,4,25053,9
7040,4,41073,31
7041,9,23686,27
7042,1,40790,19
7043,1,10808,17
7044,8,42057,30
7045,4,21032,5
7046,1,45119,18
7047,1,4953,10
7048,3,34852,13
7049,9,5694,18
7050,5,32016,24
7051,1,8648,16
7052,5,27298,37
7053,5,25489,30
7054,7,42501,27
7055,5,21895,17
7056,6,289,3
7057,5,13060,40
7058,9,34540,5
7059,2,23581,40
7060,4,25060,40
7061,3,6297,27
7062,9,39027,2
7063,5,35180,3
7064,6,96,23
7065,2,39030,36
7066,3,32262,20
7067,8,45181,31
7068,3,14479,3
7069,5,5452,34
7070,10,1337,13
7071,4,5215,2
7072,2,24922,20
7073,2,20021,9
7074,5,9012,14
7075,10,12885,37
7076,3,3144,19
7077,5,18525,38
7078,8,10666,31
