book_author_id,book_id,author_id
11004,24180,2824
11005,24180,4773
11006,24183,3991
11007,24183,2195
11008,24183,156
11009,24183,6540
11010,24188,3955
11011,24188,8021
11012,24188,7989
11013,24188,7400
11014,24188,8762
11015,24188,27
11016,24188,5905
11017,24188,1543
11018,24188,1507
11019,24188,2525
11020,24192,4318
11021,24196,6987
11022,24198,6987
11023,24202,2667
11024,24202,3798
11025,24205,2667
11026,24205,3798
11027,24213,5230
11028,24213,4440
11029,24213,5778
11030,24215,7549
11031,24215,5230
11032,24217,5230
11033,24217,4440
11034,24217,8465
11035,24218,5230
11036,24218,3267
11037,24220,5230
11038,24220,3398
11039,24220,4440
11040,24221,5230
11041,24221,3267
11042,24223,8352
11043,24223,7647
11044,24244,6044
11045,24248,466
11046,24249,3580
11047,24253,8133
11048,24255,323
11049,24255,5083
11050,24257,2766
11051,24268,9088
11052,24268,676
11053,24270,3739
11054,24270,1363
11055,24271,1704
11056,24273,1704
11057,24281,8848
11058,24281,1196
11059,24283,8848
11060,24283,1196
11061,24283,3727
11062,24284,8848
11063,24284,1196
11064,24284,6917
11065,24288,6303
11066,24288,8848
11067,24296,4773
11068,24297,616
11069,24298,2412
11070,24298,1093
11071,24300,616
11072,24304,616
11073,24304,917
11074,24305,616
11075,24307,455
11076,24307,6301
11077,24308,455
11078,24308,6301
11079,24309,455
11080,24309,6301
11081,24309,4604
11082,24312,455
11083,24315,455
11084,24315,792
11085,24316,455
11086,24316,792
11087,24330,455
11088,24335,2195
11089,24335,2735
11090,24337,2803
11091,24345,6827
11092,24345,2939
11093,24346,545
11094,24346,4184
11095,24374,3192
11096,24374,3204
11097,24378,6443
11098,24378,6960
11099,24379,6443
11100,24379,6960
11101,24381,6960
11102,24384,2949
11103,24384,2824
11104,24394,8431
11105,24403,822
11106,24406,822
11107,24414,1843
11108,24424,8463
11109,24431,8464
11110,24432,8464
11111,24432,8772
11112,24438,5875
11113,24441,6555
11114,24442,6150
11115,24450,654
11116,24455,654
11117,24455,1929
11118,24457,654
11119,24459,5543
11120,24459,8949
11121,24472,5297
11122,24473,5288
11123,24475,1402
11124,24476,1402
11125,24478,4480
11126,24478,1402
11127,24497,454
11128,24510,8699
11129,24517,1536
11130,24517,1180
11131,24517,822
11132,24517,5931
11133,24520,6673
11134,24521,6673
11135,24524,6673
11136,24524,7348
11137,24525,6673
11138,24526,6673
11139,24530,5700
11140,24530,6146
11141,24530,8221
11142,24546,8517
11143,24546,3434
11144,24562,8517
11145,24562,1217
11146,24565,3067
11147,24565,4268
11148,24565,8517
11149,24565,2506
11150,24565,8520
11151,24565,6141
11152,24566,3067
11153,24566,4268
11154,24566,8517
11155,24566,2506
11156,24566,8520
11157,24566,6141
11158,24566,850
11159,24568,3067
11160,24568,2506
11161,24568,8517
11162,24568,4268
11163,24568,8520
11164,24568,6141
11165,24568,7650
11166,24569,3307
11167,24569,4534
11168,24572,3307
11169,24580,5740
11170,24580,8039
11171,24581,5740
11172,24581,7949
11173,24583,5740
11174,24583,3129
11175,24583,4426
11176,24589,8498
11177,24591,2550
11178,24591,8129
11179,24594,439
11180,24596,9001
11181,24597,5239
11182,24598,3619
11183,24598,8031
11184,24601,1186
11185,24601,5389
11186,24603,8928
11187,24603,6176
11188,24603,7625
11189,24603,2243
11190,24603,3225
11191,24603,3374
11192,24604,1186
11193,24604,8921
11194,24605,1186
11195,24605,326
11196,24605,5559
11197,24606,1186
11198,24606,1375
11199,24606,8911
11200,24607,1186
11201,24607,4525
11202,24612,8892
11203,24612,5040
11204,24613,8892
11205,24613,6297
11206,24614,2484
11207,24614,6440
11208,24617,2484
11209,24617,8009
11210,24620,2484
11211,24620,9022
11212,24626,6287
11213,24626,5285
11214,24634,6479
11215,24635,8953
11216,24636,8953
11217,24636,2921
11218,24647,7638
11219,24647,117
11220,24655,3476
11221,24655,2232
11222,24655,6041
11223,24657,4929
11224,24658,8112
11225,24658,4050
11226,24660,2812
11227,24660,8424
11228,24666,660
11229,24666,7711
11230,24671,7514
11231,24674,7706
11232,24676,8773
11233,24682,2167
11234,24686,2461
11235,24686,6742
11236,24692,331
11237,24703,3830
11238,24703,5183
11239,24704,3830
11240,24704,5183
11241,24711,8345
11242,24723,8444
11243,24724,8444
11244,24724,7324
11245,24725,8444
11246,24727,8444
11247,24729,8444
11248,24733,8444
11249,24736,8444
11250,24737,8444
11251,24739,8444
11252,24749,3894
11253,24749,609
11254,24751,8444
11255,24753,8444
11256,24761,5470
11257,24762,9103
11258,24762,4999
11259,24763,7957
11260,24765,7957
11261,24767,7957
11262,24768,7957
11263,24769,7957
11264,24770,7957
11265,24771,7957
11266,24775,6960
11267,24777,6960
11268,24777,1986
11269,24779,5318
11270,24780,5318
11271,24781,5318
11272,24782,5318
11273,24783,5318
11274,24784,5318
11275,24785,5318
11276,24786,6136
11277,24786,5318
11278,24787,5318
11279,24788,5318
11280,24789,2042
11281,24789,6188
11282,24796,3500
11283,24796,5572
11284,24796,9214
11285,24800,5751
11286,24804,8081
11287,24807,4331
11288,24812,818
11289,24813,818
11290,24814,818
11291,24816,818
11292,24818,818
11293,24819,818
11294,24820,818
11295,24827,7319
11296,24828,7319
11297,24832,7130
11298,24835,4242
11299,24836,4242
11300,24840,4242
11301,24842,4242
11302,24850,3214
11303,24858,3317
11304,24863,3317
11305,24863,8142
11306,24865,7809
11307,24866,456
11308,24866,8678
11309,24873,456
11310,24873,2018
11311,24875,9113
11312,24878,9113
11313,24880,9113
11314,24881,9113
11315,24884,9113
11316,24885,9113
11317,24887,9113
11318,24888,9113
11319,24889,9113
11320,24893,9113
11321,24893,5120
11322,24894,9113
11323,24894,8300
11324,24898,9113
11325,24899,9113
11326,24904,7770
11327,24904,5247
11328,24905,7770
11329,24908,7770
11330,24908,7033
11331,24910,2204
11332,24914,2204
11333,24917,2204
11334,24920,4501
11335,24922,4344
11336,24923,4344
11337,24923,8920
11338,24925,4344
11339,24929,3106
11340,24929,2159
11341,24930,3106
11342,24930,1986
11343,24933,3106
11344,24933,2324
11345,24937,1739
11346,24937,8243
11347,24937,4139
11348,24937,9128
11349,24939,8853
11350,24942,2561
11351,24942,3974
11352,24944,7383
11353,24945,7383
11354,24949,7383
11355,24949,4070
11356,24951,7383
11357,24953,7383
11358,24953,7033
11359,24955,7383
11360,24956,6078
11361,24958,8366
11362,24964,8442
11363,24964,3385
11364,24964,2250
11365,24965,8442
11366,24965,128
11367,24968,8442
11368,24968,2250
11369,24968,3385
11370,24970,8442
11371,24970,8845
11372,24970,128
11373,24978,1480
11374,24979,1480
11375,24980,1480
11376,24982,1480
11377,24984,1480
11378,24985,1480
11379,25002,7653
11380,25002,471
11381,25002,1465
11382,25002,8392
11383,25005,497
11384,25012,3015
11385,25012,3928
11386,25012,497
11387,25013,8097
11388,25014,8097
11389,25015,8097
11390,25016,8097
11391,25017,8097
11392,25021,8578
11393,25023,1644
11394,25023,7176
11395,25025,3703
11396,25027,598
11397,25032,4689
11398,25033,4691
11399,25033,3240
11400,25034,4691
11401,25037,4690
11402,25037,2685
11403,25041,3759
11404,25041,7066
11405,25041,3790
11406,25044,3759
11407,25044,7066
11408,25044,3790
11409,25045,3759
11410,25045,7066
11411,25047,3759
11412,25047,4430
11413,25047,3759
11414,25048,3759
11415,25048,3797
11416,25048,7066
11417,25050,3759
11418,25050,4430
11419,25050,7066
11420,25051,779
11421,25051,183
11422,25052,779
11423,25052,183
11424,25053,779
11425,25053,183
11426,25055,779
11427,25055,3336
11428,25059,1725
11429,25060,3892
11430,25061,1475
11431,25065,7583
11432,25069,3892
11433,25069,8438
11434,25074,3892
11435,25078,4506
11436,25083,1586
11437,25084,1586
11438,25099,6408
11439,25099,8281
11440,25099,1288
11441,25099,6184
11442,25099,6240
11443,25099,5495
11444,25099,8677
11445,25099,1449
11446,25100,6408
11447,25100,4874
11448,25100,1242
11449,25100,1468
11450,25100,5495
11451,25100,8265
11452,25101,6408
11453,25101,5891
11454,25101,2938
11455,25101,2017
11456,25101,4874
11457,25101,6571
11458,25101,6240
11459,25101,5495
11460,25101,8677
11461,25101,3188
11462,25102,6408
11463,25102,8024
11464,25102,1468
11465,25102,981
11466,25102,2938
11467,25102,8136
11468,25102,2017
11469,25102,8677
11470,25103,6408
11471,25103,6231
11472,25103,2827
11473,25103,5677
11474,25103,1767
11475,25103,8737
11476,25103,8272
11477,25103,8867
11478,25103,8026
11479,25103,152
11480,25103,981
11481,25103,4458
11482,25103,8677
11483,25103,6184
11484,25103,8213
11485,25104,6408
11486,25104,6184
11487,25104,4473
11488,25104,1242
11489,25104,6226
11490,25106,6408
11491,25106,981
11492,25106,8136
11493,25106,6571
11494,25106,8024
11495,25106,4458
11496,25106,4082
11497,25106,2176
11498,25106,4911
11499,25106,8677
11500,25109,3527
11501,25112,6288
11502,25118,9038
11503,25120,7867
11504,25129,3720
11505,25142,5705
11506,25148,584
11507,25150,186
11508,25152,4701
11509,25152,9218
11510,25153,4701
11511,25153,9218
11512,25154,4701
11513,25154,9218
11514,25170,5767
11515,25171,5767
11516,25172,5767
11517,25173,5767
11518,25174,5767
11519,25175,5767
11520,25176,5767
11521,25177,5767
11522,25179,1506
11523,25190,18
11524,25190,465
11525,25191,4912
11526,25191,4392
11527,25192,4912
11528,25192,4392
11529,25198,4912
11530,25200,8066
11531,25200,9079
11532,25201,8066
11533,25201,8819
11534,25210,8066
11535,25210,2676
11536,25216,3345
11537,25225,8066
11538,25225,8819
11539,25226,6383
11540,25241,2897
11541,25241,3549
11542,25241,1009
11543,25241,1204
11544,25242,2897
11545,25242,7547
11546,25244,2897
11547,25245,2897
11548,25245,5171
11549,25246,6905
11550,25248,2897
11551,25248,257
11552,25248,7140
11553,25252,4998
11554,25257,3731
11555,25260,5107
11556,25260,4720
11557,25260,419
11558,25268,5107
11559,25268,1882
11560,25278,5107
11561,25279,5107
11562,25282,5107
11563,25282,3506
11564,25286,5107
11565,25286,4720
11566,25295,7228
11567,25296,4686
11568,25299,344
11569,25299,2852
11570,25307,7203
11571,25319,2933
11572,25320,1878
11573,25320,4417
11574,25321,4929
11575,25329,7236
11576,25332,4855
11577,25332,4186
11578,25344,494
11579,25347,465
11580,25348,8291
11581,25348,8122
11582,25349,1097
11583,25349,8451
11584,25350,1018
11585,25352,1629
11586,25353,1913
11587,25355,1584
11588,25359,1097
11589,25359,8451
11590,25359,8777
11591,25363,7924
11592,25365,6397
11593,25365,8244
11594,25367,6397
11595,25368,6397
11596,25372,1805
11597,25373,7072
11598,25373,1805
11599,25375,6410
11600,25375,3982
11601,25376,6328
11602,25376,6410
11603,25378,6410
11604,25378,8868
11605,25378,6483
11606,25378,6211
11607,25378,8725
11608,25379,5634
11609,25379,6410
11610,25379,3001
11611,25395,7377
11612,25401,4585
11613,25401,3658
11614,25403,4585
11615,25403,3658
11616,25406,4585
11617,25406,6769
11618,25407,4585
11619,25407,441
11620,25409,272
11621,25409,9204
11622,25419,2566
11623,25426,6428
11624,25426,7206
11625,25431,4405
11626,25433,4405
11627,25435,4373
11628,25435,7995
11629,25440,6268
11630,25440,4066
11631,25444,7540
11632,25444,4258
11633,25444,3192
11634,25449,7540
11635,25449,3713
11636,25449,9140
11637,25454,3953
11638,25454,4651
11639,25457,4119
11640,25457,283
11641,25458,4119
11642,25460,659
11643,25460,8301
11644,25460,1031
11645,25460,7227
11646,25463,4300
11647,25463,3203
11648,25463,8435
11649,25473,7446
11650,25489,2535
11651,25491,2535
11652,25492,2535
11653,25492,7092
11654,25494,2535
11655,25495,2535
11656,25495,9215
11657,25510,1771
11658,25516,5070
11659,25516,4528
11660,25517,5070
11661,25517,4528
11662,25517,2555
11663,25534,4541
11664,25553,8328
11665,25553,3354
11666,25563,6047
11667,25564,6047
11668,25565,6047
11669,25566,6047
11670,25587,9129
11671,25587,4343
11672,25589,9129
11673,25589,1941
11674,25618,4320
11675,25623,4531
11676,25623,8083
11677,25639,1348
11678,25639,5668
11679,25652,5675
11680,25653,5675
11681,25663,7853
11682,25669,8578
11683,25672,611
11684,25672,3572
11685,25673,611
11686,25673,3283
11687,25685,2337
11688,25688,8456
11689,25688,199
11690,25688,9076
11691,25688,6314
11692,25689,8456
11693,25689,3200
11694,25689,7804
11695,25692,8456
11696,25692,5924
11697,25692,7522
11698,25692,2202
11699,25692,9098
11700,25692,6180
11701,25693,8456
11702,25693,512
11703,25698,56
11704,25701,56
11705,25701,7430
11706,25707,8571
11707,25708,2786
11708,25708,521
11709,25709,8571
11710,25711,8571
11711,25711,7105
11712,25713,8571
11713,25713,8655
11714,25715,8571
11715,25715,4238
11716,25719,388
11717,25721,388
11718,25721,4747
11719,25725,5027
11720,25725,7824
11721,25737,3497
11722,25737,3305
11723,25740,3497
11724,25741,3497
11725,25741,3462
11726,25743,3497
11727,25743,1157
11728,25744,3497
11729,25744,3462
11730,25752,3334
11731,25756,3334
11732,25772,9071
11733,25777,192
11734,25777,2252
11735,25777,6983
11736,25777,5393
11737,25779,192
11738,25779,4434
11739,25779,8228
11740,25780,7065
11741,25781,6167
11742,25788,6286
11743,25788,8580
11744,25789,6286
11745,25789,8580
11746,25790,103
11747,25790,3447
11748,25794,5008
11749,25794,3043
11750,25800,6286
11751,25800,9110
11752,25800,8062
11753,25802,5102
11754,25803,7923
11755,25803,3366
11756,25804,7923
11757,25804,3366
11758,25806,5771
11759,25806,7571
11760,25806,5039
11761,25807,3743
11762,25809,5075
11763,25809,4454
11764,25810,7218
11765,25810,8021
11766,25810,7989
11767,25810,7394
11768,25810,4838
11769,25810,944
11770,25810,2740
11771,25810,1543
11772,25811,3103
11773,25811,2495
11774,25812,2007
11775,25814,7923
11776,25814,3366
11777,25814,258
11778,25815,8910
11779,25815,6087
11780,25816,7923
11781,25816,3366
11782,25816,7816
11783,25817,6275
11784,25817,3348
11785,25841,324
11786,25848,4851
11787,25849,4851
11788,25850,4851
11789,25852,4851
11790,25853,4851
11791,25855,4851
11792,25863,6063
11793,25866,3480
11794,25866,2015
11795,25866,622
11796,25868,5173
11797,25868,620
11798,25868,5388
11799,25868,622
11800,25869,36
11801,25869,2015
11802,25869,622
11803,25875,879
11804,25879,879
11805,25880,879
11806,25881,8627
11807,25884,3805
11808,25884,434
11809,25886,3412
11810,25886,6957
11811,25895,3412
11812,25903,494
11813,25905,3317
11814,25905,6061
11815,25919,9167
11816,25921,9167
11817,25922,9167
11818,25923,9167
11819,25924,9167
11820,25930,1554
11821,25930,3470
11822,25932,3360
11823,25932,2428
11824,25932,2946
11825,25933,3360
11826,25933,2068
11827,25934,3360
11828,25934,7145
11829,25936,3360
11830,25937,3360
11831,25941,3360
11832,25946,3360
11833,25946,3309
11834,25955,5759
11835,25955,7035
11836,25955,4026
11837,25956,5759
11838,25956,2512
11839,25956,2719
11840,25961,5759
11841,25961,8905
11842,25961,6935
11843,25965,6008
11844,25965,3034
11845,25992,6778
11846,25993,6818
11847,25996,6778
11848,26009,898
11849,26012,898
11850,26012,6993
11851,26023,3979
11852,26046,6513
11853,26047,6513
11854,26048,6513
11855,26049,6513
11856,26050,6513
11857,26051,6513
11858,26052,6513
11859,26053,6513
11860,26054,6513
11861,26055,6513
11862,26064,1853
11863,26069,7453
11864,26071,7453
11865,26075,987
11866,26079,987
11867,26079,1367
11868,26085,876
11869,26085,7090
11870,26085,6032
11871,26085,4584
11872,26088,4995
11873,26088,8327
11874,26090,1908
11875,26092,5570
11876,26093,6255
11877,26093,5255
11878,26097,6255
11879,26097,5255
11880,26101,6255
11881,26101,8418
11882,26123,5775
11883,26130,7525
11884,26131,7607
11885,26133,6590
11886,26133,9125
11887,26134,3359
11888,26146,8863
11889,26146,3465
11890,26146,3201
11891,26146,9074
11892,26147,8863
11893,26147,3465
11894,26147,3057
11895,26154,7204
11896,26156,1276
11897,26156,3922
11898,26156,1214
11899,26156,2882
11900,26165,6611
11901,26175,3962
11902,26184,4993
11903,26187,1574
11904,26189,611
11905,26190,3171
11906,26190,4149
11907,26190,4621
11908,26197,8118
11909,26197,2531
11910,26206,7915
11911,26207,7915
11912,26210,7915
11913,26211,7915
11914,26212,7915
11915,26214,8724
11916,26216,8724
11917,26226,3869
11918,26229,3869
11919,26229,585
11920,26236,1272
11921,26237,1272
11922,26237,709
11923,26239,1272
11924,26240,1272
11925,26240,5248
11926,26240,708
11927,26252,7005
11928,26252,8224
11929,26252,4367
11930,26253,7005
11931,26253,11
11932,26254,4763
11933,26254,7104
11934,26274,2663
11935,26289,8251
11936,26292,8251
11937,26296,1099
11938,26298,1099
11939,26301,1099
11940,26314,5681
11941,26321,6890
11942,26324,1607
11943,26327,1607
11944,26327,8965
11945,26329,1607
11946,26330,1607
11947,26344,9157
11948,26344,6027
11949,26348,5566
11950,26348,7286
11951,26384,9142
11952,26384,2230
11953,26384,2791
11954,26401,3833
11955,26401,1886
11956,26407,2897
11957,26407,1051
11958,26410,2897
11959,26415,8946
11960,26417,3943
11961,26417,6177
11962,26417,2927
11963,26420,2490
11964,26422,3346
11965,26422,90
11966,26425,5488
11967,26425,3346
11968,26425,177
11969,26425,7212
11970,26426,3346
11971,26426,90
11972,26436,8195
11973,26438,8943
11974,26439,8943
11975,26447,3358
11976,26447,2285
11977,26447,7315
11978,26448,3358
11979,26448,2285
11980,26448,7315
11981,26449,8576
11982,26449,7315
11983,26451,3858
11984,26451,8012
11985,26451,225
11986,26470,3508
11987,26470,4736
11988,26471,3508
11989,26471,4736
11990,26472,4634
11991,26474,3508
11992,26474,4736
11993,26475,3508
11994,26475,4736
11995,26475,2722
11996,26475,441
11997,26480,4742
11998,26481,4742
11999,26481,8996
12000,26482,4742
12001,26503,2543
12002,26506,1629
12003,26511,1629
12004,26522,2585
12005,26522,6749
12006,26525,3744
12007,26571,5318
12008,26573,7228
12009,26575,7228
12010,26576,7228
12011,26576,5578
12012,26578,7228
12013,26579,7228
12014,26581,18
12015,26581,465
12016,26583,18
12017,26583,465
12018,26586,5857
12019,26586,3358
12020,26586,8775
12021,26587,5857
12022,26587,3358
12023,26587,8775
12024,26588,5857
12025,26588,6387
12026,26588,7833
12027,26590,5857
12028,26590,8775
12029,26591,5857
12030,26591,6387
12031,26591,7833
12032,26592,5857
12033,26592,6387
12034,26592,7833
12035,26593,5857
12036,26593,7833
12037,26595,5857
12038,26595,7833
12039,26596,2197
12040,26596,2928
12041,26599,2197
12042,26599,7340
12043,26603,2197
12044,26603,7340
12045,26638,1966
12046,26638,7039
12047,26653,8081
12048,26654,8081
12049,26666,768
12050,26670,8512
12051,26673,2822
12052,26689,1003
12053,26690,1003
12054,26695,530
12055,26695,6079
12056,26696,530
12057,26696,5892
12058,26697,8658
12059,26697,33
12060,26722,8866
12061,26723,8866
12062,26725,8866
12063,26738,4606
12064,26748,5688
12065,26748,5028
12066,26759,5008
12067,26759,3043
12068,26766,8220
12069,26768,5815
12070,26779,1821
12071,26779,6563
12072,26780,5325
12073,26784,3101
12074,26800,4102
12075,26800,4427
12076,26805,1702
12077,26821,1001
12078,26827,6396
12079,26829,2077
12080,26829,9101
12081,26832,7924
12082,26833,7924
12083,26835,7924
12084,26835,9168
12085,26836,7924
12086,26836,7924
12087,26839,7924
12088,26839,7924
12089,26841,6521
12090,26841,246
12091,26841,1405
12092,26841,5114
12093,26842,1405
12094,26842,5114
12095,26842,4406
12096,26853,2746
12097,26860,1935
12098,26860,7724
12099,26860,6108
12100,26860,4717
12101,26871,5104
12102,26904,7495
12103,26908,7495
12104,26913,6962
12105,26919,7766
12106,26920,7766
12107,26922,7766
12108,26922,6992
12109,26930,7766
12110,26931,7766
12111,26934,7272
12112,26950,2238
12113,26950,5276
12114,26968,6413
12115,26973,9192
12116,26973,7743
12117,26979,9192
12118,26979,1262
12119,26994,6440
12120,26996,6440
12121,26999,3883
12122,27000,3883
12123,27001,3883
12124,27002,3883
12125,27003,3883
12126,27005,3883
12127,27006,8632
12128,27009,8632
12129,27023,1020
12130,27036,3284
12131,27038,3284
12132,27039,3284
12133,27049,3497
12134,27049,3616
12135,27049,7786
12136,27051,6809
12137,27052,6809
12138,27054,6809
12139,27059,3780
12140,27066,3780
12141,27091,9196
12142,27092,215
12143,27092,613
12144,27118,1457
12145,27126,3979
12146,27149,6731
12147,27149,7619
12148,27150,6731
12149,27151,6731
12150,27167,6581
12151,27168,6581
12152,27170,6581
12153,27171,6581
12154,27189,1476
12155,27189,8642
12156,27194,9181
12157,27194,8265
12158,27200,8578
12159,27204,477
12160,27204,8578
12161,27208,2636
12162,27208,1938
12163,27222,8625
12164,27222,7433
12165,27222,7255
12166,27222,8844
12167,27236,3106
12168,27236,2324
12169,27243,5648
12170,27243,2347
12171,27247,788
12172,27252,2109
12173,27253,2475
12174,27253,5121
12175,27266,7070
12176,27269,597
12177,27277,6947
12178,27277,8752
12179,27293,2237
12180,27295,2585
12181,27295,77
12182,27295,2237
12183,27297,1477
12184,27297,1537
12185,27298,3472
12186,27299,3472
12187,27299,145
12188,27303,4733
12189,27304,4733
12190,27306,4733
12191,27308,4733
12192,27309,4733
12193,27310,4733
12194,27313,1477
12195,27313,3300
12196,27313,7647
12197,27315,1477
12198,27315,2295
12199,27323,4330
12200,27326,4330
12201,27333,7071
12202,27333,5269
12203,27333,2287
12204,27345,6702
12205,27345,7071
12206,27347,7071
12207,27347,846
12208,27356,4711
12209,27356,2883
12210,27363,9089
12211,27368,5617
12212,27368,1106
12213,27385,2686
12214,27397,4504
12215,27398,4504
12216,27399,4504
12217,27404,482
12218,27410,537
12219,27410,7603
12220,27411,537
12221,27411,3700
12222,27413,537
12223,27413,7980
12224,27413,5184
12225,27415,537
12226,27415,3414
12227,27415,7048
12228,27415,8222
12229,27416,537
12230,27416,7357
12231,27418,3326
12232,27418,5463
12233,27419,3326
12234,27420,3326
12235,27420,538
12236,27421,3326
12237,27421,7363
12238,27422,3326
12239,27422,7064
12240,27422,5862
12241,27423,3326
12242,27423,2768
12243,27423,7183
12244,27424,3326
12245,27424,1652
12246,27425,8876
12247,27425,1756
12248,27426,3316
12249,27426,3924
12250,27427,8876
12251,27427,1756
12252,27428,6978
12253,27432,6978
12254,27434,6978
12255,27438,7938
12256,27438,7483
12257,27438,6931
12258,27438,1595
12259,27440,8690
12260,27440,6900
12261,27440,6173
12262,27440,1595
12263,27440,8685
12264,27440,330
12265,27445,3529
12266,27445,1599
12267,27445,5451
12268,27451,2606
12269,27451,5900
12270,27456,2914
12271,27456,2214
12272,27456,2951
12273,27457,47
12274,27473,9183
12275,27485,2573
12276,27486,2890
12277,27491,1814
12278,27500,3969
12279,27503,6
12280,27503,3341
12281,27507,857
12282,27507,211
12283,27511,857
12284,27514,857
12285,27515,857
12286,27516,857
12287,27516,7937
12288,27520,8885
12289,27523,8638
12290,27523,4034
12291,27525,8638
12292,27525,4034
12293,27526,8638
12294,27526,4034
12295,27528,8638
12296,27528,4034
12297,27533,6316
12298,27533,115
12299,27537,1607
12300,27539,3958
12301,27539,7869
12302,27540,8760
12303,27540,3910
12304,27540,6668
12305,27541,4735
12306,27541,4175
12307,27541,4227
12308,27543,8334
12309,27543,6888
12310,27548,9126
12311,27548,3584
12312,27550,4207
12313,27550,6051
12314,27557,1354
12315,27557,1354
12316,27566,8006
12317,27574,281
12318,27574,6444
12319,27577,749
12320,27578,6919
12321,27579,4822
12322,27579,7806
12323,27580,1260
12324,27580,4696
12325,27582,3551
12326,27584,3932
12327,27584,4670
12328,27585,9123
12329,27586,6194
12330,27588,6939
12331,27590,5560
12332,27590,6526
12333,27599,6838
12334,27601,5576
12335,27601,7500
12336,27607,6528
12337,27609,6528
12338,27618,4335
12339,27618,1071
12340,27624,2206
12341,27624,735
12342,27624,7175
12343,27626,6199
12344,27626,5294
12345,27627,6620
12346,27647,4652
12347,27652,7580
12348,27660,3853
12349,27660,7496
12350,27668,47
12351,27669,47
12352,27674,611
12353,27674,864
12354,27674,6068
12355,27689,5804
12356,27690,5804
12357,27691,5804
12358,27692,5804
12359,27693,5804
12360,27694,5804
12361,27695,5804
12362,27695,7871
12363,27696,5804
12364,27698,5804
12365,27719,6065
12366,27719,3256
12367,27719,7376
12368,27719,7174
12369,27719,7173
12370,27724,6065
12371,27724,3538
12372,27727,3837
12373,27737,2584
12374,27747,5458
12375,27763,6381
12376,27763,6342
12377,27763,2162
12378,27766,8128
12379,27769,133
12380,27776,133
12381,27776,5512
12382,27779,133
12383,27779,1135
12384,27780,133
12385,27783,8331
12386,27785,3935
12387,27785,2064
12388,27785,6843
12389,27787,1351
12390,27787,2661
12391,27787,6355
12392,27787,1413
12393,27788,3935
12394,27788,6965
12395,27788,3930
12396,27798,7687
12397,27798,7735
12398,27798,1949
12399,27798,996
12400,27798,8199
12401,27798,8613
12402,27800,4199
12403,27800,6969
12404,27803,1381
12405,27803,3145
12406,27804,2516
12407,27804,3863
12408,27812,9058
12409,27812,7927
12410,27812,9119
12411,27812,934
12412,27813,9119
12413,27813,9058
12414,27813,7927
12415,27819,9119
12416,27819,7927
12417,27819,9058
12418,27819,934
12419,27822,180
12420,27822,3691
12421,27823,180
12422,27823,1208
12423,27823,6034
12424,27823,4243
12425,27825,180
12426,27825,1208
12427,27825,4243
12428,27826,180
12429,27826,8957
12430,27827,180
12431,27827,8891
12432,27828,180
12433,27828,8891
12434,27829,180
12435,27829,2157
12436,27831,180
12437,27831,8683
12438,27842,6170
12439,27842,7590
12440,27843,5666
12441,27844,40
12442,27847,2698
12443,27847,8943
12444,27851,5666
12445,27861,40
12446,27862,7553
12447,27877,8513
12448,27880,1666
12449,27881,4124
12450,27883,2000
12451,27885,4124
12452,27889,386
12453,27892,386
12454,27897,6852
12455,27897,4981
12456,27923,611
12457,27923,2452
12458,27923,5863
12459,27923,2671
12460,27924,611
12461,27924,8834
12462,27932,7583
12463,27943,7468
12464,27971,828
12465,27971,7341
12466,27971,7983
12467,27988,7451
12468,27991,843
12469,27999,475
12470,28001,475
12471,28003,475
12472,28004,475
12473,28004,5227
12474,28012,5775
12475,28022,6269
12476,28022,8991
12477,28022,9016
12478,28023,6269
12479,28023,6954
12480,28025,6269
12481,28025,9016
12482,28026,6269
12483,28026,5467
12484,28026,5880
12485,28028,6269
12486,28028,1147
12487,28029,6269
12488,28029,9016
12489,28052,1788
12490,28053,7163
12491,28054,7163
12492,28055,7163
12493,28056,7163
12494,28061,4888
12495,28067,1296
12496,28067,5041
12497,28074,1855
12498,28074,293
12499,28078,7900
12500,28086,2794
12501,28086,3108
12502,28087,6021
12503,28093,8400
12504,28105,7072
12505,28116,14
12506,28134,5741
12507,28134,4999
12508,28148,3821
12509,28158,1694
12510,28158,4455
12511,28158,188
12512,28162,1865
12513,28173,9020
12514,28173,8250
12515,28184,175
12516,28185,7374
12517,28186,7374
12518,28187,7374
12519,28190,7374
12520,28193,1492
12521,28193,6686
12522,28193,6542
12523,28194,1492
12524,28194,481
12525,28195,1492
12526,28195,481
12527,28196,1492
12528,28200,1492
12529,28200,3273
12530,28202,5372
12531,28205,3590
12532,28206,3590
12533,28207,3590
12534,28209,3590
12535,28210,3590
12536,28211,3590
12537,28212,7125
12538,28212,9055
12539,28213,6338
12540,28225,6447
12541,28227,6447
12542,28228,6447
12543,28231,6447
12544,28239,6755
12545,28240,6755
12546,28249,8778
12547,28250,8778
12548,28251,8778
12549,28252,8778
12550,28254,5760
12551,28255,5760
12552,28257,5760
12553,28259,5760
12554,28272,5578
12555,28272,8755
12556,28278,761
12557,28282,8711
12558,28289,8711
12559,28294,2962
12560,28294,2991
12561,28295,2962
12562,28295,1716
12563,28295,347
12564,28296,2962
12565,28296,1716
12566,28297,2962
12567,28297,4436
12568,28302,9109
12569,28308,9109
12570,28308,2045
12571,28316,3214
12572,28336,2962
12573,28340,2776
12574,28344,2776
12575,28344,180
12576,28344,3120
12577,28348,2776
12578,28348,7322
