author_id,author_name
4741,Karen Hawkins
4742,Karen Hesse
4743,Karen Jordan Allen
4744,Karen Joy Fowler
4745,Karen Katz
4746,Karen Kingsbury
4747,Karen Kushner
4748,Karen L. Beasley
4749,Karen Lawrence
4750,Karen Ritz
4751,Karen Rizzo
4752,Karen Swenson
4753,Karen Tei Yamashita
4754,Karen Traviss
4755,Karen V. Kukil
4756,Karen Zeinert
4757,Karey Kirkpatrick
4758,Karin Dufner
4759,Karin Jacobson
4760,Karin Kretschmann
4761,Karin Slaughter
4762,Karl Barth
4763,Karl Jaspers
4764,Karl Marx
4765,Karyn Monk
4766,Kasia Boddy
4767,Kate Atkinson
4768,Kate Beckinsale
4769,Kate Bornstein
4770,Kate Braverman
4771,Kate Burton
4772,Kate Chopin
4773,Kate DiCamillo
4774,Kate Douglas
4775,Kate Elliott
4776,Kate Hemphill
4777,Kate Hill
4778,Kate Horsley
4779,Kate Jacobs
4780,Kate Klise
4781,Kate Light
4782,Kate Maurer
4783,Kate McCullan
4784,Kate McMullan
4785,Kate Mosse
4786,Kate Nelligan
4787,Kate Novak
4788,Kate Paulk
4789,Kate Pennington
4790,Kate Sedley
4791,Kate Summerscale
4792,Kate Walker
4793,Kate Wheeler
4794,Kate William
4795,Katharine Holabird
4796,Katharine McMahon
4797,Katharine Washburn
4798,Katherine Applegate
4799,Katherine Beckett
4800,Katherine Duncan-Jones
4801,Katherine Dunn
4802,Katherine E. Krohn
4803,Katherine Hall Page
4804,Katherine Kurtz
4805,Katherine Mansfield
4806,Katherine Neville
4807,Katherine Paterson
4808,Katherine Ramsland
4809,Katherine Streeter
4810,Katherine Thanas
4811,Katheryn K. Russell
4812,Kathi Christen
4813,Kathleen A. Brehony
4814,Kathleen Banks Freeman
4815,Kathleen DeGrave
4816,Kathleen Eagle
4817,Kathleen Eschenburg
4818,Kathleen M. Massie-Ferch
4819,Kathleen Norris
4820,Kathleen Olmstead
4821,Kathleen Parkinson
4822,Kathleen V. Kudlinski
4823,Kathleen Winsor
4824,Kathryn    Alexander
4825,Kathryn  Hughes
4826,Kathryn H. Kidd
4827,Kathryn Harrison
4828,Kathryn Hewitt
4829,Kathryn Lamb
4830,Kathryn Lasky
4831,Kathryn Sullivan
4832,Kathryn Sutherland
4833,Kathy Acker
4834,Kathy Emery
4835,Kathy Hicks
4836,Katie Elliott
4837,Katie Nix
4838,Katie Yates
4839,Katrina Kittle
4840,Katrina Service
4841,Kautilya
4842,Kay Arthur
4843,Kay Hooper
4844,Kay Nielsen
4845,Kay Redfield Jamison
4846,Kaye Gibbons
4847,Kayla Perrin
4848,Kaza Kingsley
4849,Kazuaki Tanahashi
4850,Kazuo Ishiguro
4851,Kazuo Umezu
4852,Kealan Patrick Burke
4853,Keay Davidson
4854,Kei Kusunoki
4855,Kei Ohishi
4856,Keita Saeki
4857,Keith   Henderson
4858,Keith  L. Parker
4859,Keith Akin
4860,Keith Badman
4861,Keith Baker
4862,Keith Birdsong
4863,Keith Brooke
4864,Keith Cox
4865,Keith David
4866,Keith Donohue
4867,Keith Gray
4868,Keith Herber
4869,Keith Roberts
4870,Keith Szarabajka
4871,Keith Vasconcelles
4872,Keith Wren
4873,Kelley Armstrong
4874,Kelley Jones
4875,Kelly  Carr
4876,Kelly Jones
4877,Kelly Link
4878,Kelly McGrath Vlcek
4879,Kelly Preston
4880,Kemp P. Battle
4881,Ken Babbs
4882,Ken Follett
4883,Ken Geist
4884,Ken Goldman
4885,Ken Haedrich
4886,Ken Kesey
4887,Ken Kirkwood
4888,Ken Knabb
4889,Ken Krabbenhoft
4890,Ken Mandelbaum
4891,Ken Steacy
4892,Kenneth Branagh
4893,Kenneth Burke
4894,Kenneth C. Laudon
4895,Kenneth Grahame
4896,Kenneth H. Blanchard
4897,Kenneth James Dover
4898,Kenneth L. Fisher
4899,Kenneth Lafreniere
4900,Kenneth M. Taggart
4901,Kenneth Maly
4902,Kenneth Morris
4903,Kenneth Muir
4904,Kenneth Osgood
4905,Kenneth P. Neat
4906,Kenneth Rexroth
4907,Kenneth Robeson
4908,Kenneth Silverman
4909,Kent Beck
4910,Kent R. Weeks
4911,Kent Williams
4912,Kenzaburō Ōe
4913,Keri Hulme
4914,Keri Wyatt Kent
4915,Kermit L. Hall
4916,Kermit Oliver
4917,Keron Grant
4918,Kerrelyn Sparks
4919,Kerrie Dougherty
4920,Kerry A. Graves
4921,Kerry Patterson
4922,Kerstin Hasenpusch
4923,Kevin   Walsh
4924,Kevin  McCarthy
4925,Kevin Andrew Murphy
4926,Kevin Baker
4927,Kevin Brockmeier
4928,Kevin Brooks
4929,Kevin Crossley-Holland
4930,Kevin D. Mitnick
4931,Kevin Grevioux
4932,Kevin Hawkes
4933,Kevin Henkes
4934,Kevin J. Anderson
4935,Kevin Miller
4936,Kevin O'Malley
4937,Kevin Pariseau
4938,Kevin R. Free
4939,Kevin S. Decker
4940,Kevin Shay
4941,Kevin Smith
4942,Kevin T. Stein
4943,Kevin Trudeau
4944,Kevin Waltman
4945,Kieron Dwyer
4946,Kilian Plunkett
4947,Kim Deitch
4948,Kim Edwards
4949,Kim Harrison
4950,Kim McGillivray
4951,Kim Newman
4952,Kim Solga
4953,Kim Stanley Robinson
4954,Kim W. Woods
4955,Kim Wilson
4956,Kimberly Farr
4957,Kimberly Raye
4958,Kimon Nicolaides
4959,King Arthur Flour
4960,Kingdome 19
4961,Kinuko Y. Craft
4962,Kip S. Thorne
4963,Kira Obolensky
4964,Kira Salak
4965,Kirk Albert Etienne
4966,Kirk Etienne Albert
4967,Kirsten Carlson
4968,Kitty Burns Florey
4969,Kiyohiko Azuma
4970,Klaus Janson
4971,Klaus Mann
4972,Knut Hamsun
4973,Kofi Annan
4974,Kohta Hirano
4975,Konrad Eisenbichler
4976,Konrad Lorenz
4977,Konstantin Kolenda
4978,Konstantin Mochulsky
4979,Kresley Cole
4980,Kris Lane
4981,Krishna Winston
4982,Kristen Kemp
4983,Kristen Kidder
4984,Kristi Gold
4985,Kristian Fraga
4986,Kristiana Gregory
4987,Kristin Cast
4988,Kristin Harmel
4989,Kristin Lund
4990,Kristin Schwengel
4991,Kristine Kathryn Rusch
4992,Kristine Sandoe
4993,Kuki Gallmann
4994,Kurban Said
4995,Kurt Busiek
4996,Kurt Eichenwald
4997,Kurt Reighley
4998,Kurt Reiter
4999,Kurt Vonnegut Jr.
5000,Kurt Wolfgang
5001,Kwame Anthony Appiah
5002,Kyle Freeman
5003,Kym Douglas
5004,Kyoko Hikawa
5005,Kyra Davis
5006,Kâmuran Şipal
5007,Kōbō Abe
5008,Kōji Suzuki
5009,L. Alan LeDoux
5010,L. David Allen
5011,L. Frank Baum
5012,L. John Mason
5013,L. Sprague de Camp
5014,L.A. Banks
5015,L.J. Ganser
5016,L.J. Swingle
5017,L.M. Montgomery
5018,L.P. De Castelvecchio
5019,Lacey Savage
5020,Lady Sarashina
5021,Lala Okamoto
5022,Lalita Tademy
5023,Lalla Ward
5024,Lan Medina
5025,Lan Samantha Chang
5026,Lana Wachowski
5027,Lance Armstrong
5028,Lance Williams
5029,Lane Dunlop
5030,Lane Smith
5031,Langdon Hammer
5032,Langston Hughes
5033,Lani Diane Rich
5034,Lani Guinier
5035,Lao Tzu
5036,Lara Deloza
5037,Larbi Oukada
5038,Larissa Volokhonsky
5039,Lark Books
5040,Larousse
5041,Larry  Law
5042,Larry B. Crowder
5043,Larry Bond
5044,Larry Burkett
5045,Larry Dean Benson
5046,Larry Dixon
5047,Larry J. Koenig
5048,Larry J. Sabato
5049,Larry J. Stephens
5050,Larry Kanuit
5051,Larry McCaffery
5052,Larry McMurtry
5053,Larry Niven
5054,Larry Segriff
5055,Larry Sloman
5056,Larry Young
5057,Lars Jensen
5058,Larzer Ziff
5059,Laszlo Kubinyi
5060,Laura  Jordan
5061,Laura Anne Gilman
5062,Laura Buller
5063,Laura Caldwell
5064,Laura Cangemi
5065,Laura Cornell
5066,Laura Dave
5067,Laura Driscoll
5068,Laura E. Berk
5069,Laura Engel
5070,Laura Esquivel
5071,Laura Florand
5072,Laura Furman
5073,Laura Gibbs
5074,Laura Gibson
5075,Laura Godwin
5076,Laura Harris
5077,Laura Huliska-Beith
5078,Laura Ingalls Wilder
5079,Laura Lippman
5080,Laura Parkinson
5081,Laura Resnick
5082,Laura Ries
5083,Laura Rosenthal
5084,Laura Ruby
5085,Laura Schlessinger
5086,Laura Thomson
5087,Laura Zuccotti
5088,Laurel Lefkow
5089,Laurel Merlington
5090,Laurel Thatcher Ulrich
5091,Laurel Winter
5092,Laurell K. Hamilton
5093,Lauren  Levin
5094,Lauren Bacall
5095,Lauren Blitzer
5096,Lauren Haney
5097,Lauren Henderson
5098,Lauren Na
5099,Lauren Slater
5100,Lauren Stringer
5101,Lauren Weisberger
5102,Lauren Willig
5103,Laurence L. Brunton
5104,Laurence Olivier
5105,Laurence Senelick
5106,Laurence Sterne
5107,Laurence Yep
5108,Laurent Genefirt
5109,Laurent de Brunhoff
5110,Laurie Garrett
5111,Laurie Halse Anderson
5112,Laurie Notaro
5113,Laurie Thompson
5114,Laurie Wertz
5115,Laury Magnus
5116,Lavigne
5117,Lavonne Neff
5118,Lawrence Block
5119,Lawrence C. Connolly
5120,Lawrence Di Fiori
5121,Lawrence Durrell
5122,Lawrence Ferlinghetti
5123,Lawrence Lessig
5124,Lawrence M. Friedman
5125,Lawrence M. Krauss
5126,Lawrence M. Lasher
5127,Lawrence Otis Graham
5128,Lawrence R. Broer
5129,Lawrence Raab
5130,Lawrence Rainey
5131,Lawrence S. Ritter
5132,Lawrence Sanders
5133,Lawrence Scanlan
5134,Lawrence Schimel
5135,Lawrence Sutin
5136,Lawrence Vogel
5137,Lawrence Watt-Evans
5138,Le Ly Hayslip
5139,Leah Bendavid-Val
5140,Leah D. Janeczko
5141,Leah Wilson
5142,Leanne Banks
5143,Leanne M. Olds
5144,Lee Charles Kelley
5145,Lee Chi-Hyong
5146,Lee Child
5147,Lee Epstein
5148,Lee Fukui
5149,Lee Loughridge
5150,Lee Nelson
5151,Lee Seldes
5152,Lee Stringer
5153,Lee Strobel
5154,Lee Yun-Hee
5155,Leena Nivala
5156,Legs McNeil
5157,Leigh Eddings
5158,Leigh Nichols
5159,Leil Lowndes
5160,Leila Vennewitz
5161,Leinil Francis Yu
5162,Len Cariou
5163,Len Wein
5164,Len Wiseman
5165,Lena Tabori
5166,Lennard Zinn
5167,Lennart Hellsing
5168,Leo Bersani
5169,Leo Dillon
5170,Leo Kottke
5171,Leo Rauch
5172,Leo Strauss
5173,Leo Tolstoy
5174,Leon A. Edney
5175,Leon Breedt
5176,Leon Edel
5177,Leon Sciaky
5178,Leon Stover
5179,Leon Uris
5180,Leon Wieseltier
5181,Leona Nevler
5182,Leonard  Orr
5183,Leonard B. Lubin
5184,Leonard Baskin
5185,Leonard Cottrell
5186,Leonard J. Kent
5187,Leonard M. Friedman
5188,Leonard Maltin
5189,Leonard Michaels
5190,Leonard Mlodinow
5191,Leonard Mustazza
5192,Leonard Peikoff
5193,Leonard Richardson
5194,Leonard S. Marcus
5195,Leonard Schapiro
5196,Leonard Stanton
5197,Leonard Sweet
5198,Leonard Tancock
5199,Leonard W. Shortall
5200,Leonard Wolf
5201,Leonard Woolf
5202,Leonardo Padura
5203,Leonardo da Vinci
5204,Leonid Andreyev
5205,Leonor Tejada Conde-Pelayo
5206,Leonore Fleischer
5207,Lera Miles
5208,Lerner Publishing Group
5209,Lerone Bennett Jr.
5210,Leroy Satchel Paige
5211,Les Beletsky
5212,Les Firbank
5213,Les Parrott III
5214,Les Standiford
5215,Lesley Glaister
5216,Lesley Lipson
5217,Lesley McBain
5218,Leslie A.  Kelly
5219,Leslie Gross Portney
5220,Leslie Kelly
5221,Leslie S. Klinger
5222,Leslie Tryon
5223,Leslie What
5224,Lester Dent
5225,Lester del Rey
5226,Let's Go Inc.
5227,Lew Nichols
5228,Lew Richmond
5229,Lewis B. Namier
5230,Lewis Carroll
5231,Lewis Perdue
5232,Li Bai
5233,Li Ho
5234,Li Shang-yin
5235,Lia Matera
5236,Liam Callanan
5237,Libba Bray
5238,Libby Keatinge
5239,Library Company of Philadelphia
5240,Lidia Matticchio Bastianich
5241,Liesl Mueller
5242,Lilia V. Villanueva
5243,Lilian Jackson Braun
5244,Liliana Valenzuela
5245,Lilli Carré
5246,Lillian Hellman
5247,Lillian Hoban
5248,Lillian Olsen
5249,Lilly Wachowski
5250,Lily Trokenberg Hechtman
5251,Lin Carter
5252,Lin Salamo
5253,Lincoln Child
5254,Linda  Anderson
5255,Linda Asher
5256,Linda Baker
5257,Linda Chapman
5258,Linda Cloverdale
5259,Linda Francis Lee
5260,Linda G. Russek
5261,Linda Glaser
5262,Linda Gregg
5263,Linda Hall
5264,Linda Howard
5265,Linda Jennings
5266,Linda Jones
5267,Linda Lael Miller
5268,Linda Lay Shuler
5269,Linda Lear
5270,Linda M. Shires
5271,Linda Mannheim
5272,Linda Medley
5273,Linda P. Baker
5274,Linda Sunshine
5275,Linda Turner
5276,Linda Wagner-Martin
5277,Lindsay Crouse
5278,Lindsay Harrison
5279,Lindsay Mack
5280,Lindsey Davis
5281,Lindsey Johnston
5282,Lionel Trilling
5283,Lisa Carey
5284,Lisa Chaney
5285,Lisa Falkenstern
5286,Lisa Gardner
5287,Lisa Goldstein
5288,Lisa Jackson
5289,Lisa Jewell
5290,Lisa Loomer
5291,Lisa Lowe
5292,Lisa Mason
5293,Lisa McCourt
5294,Lisa Pentreath
5295,Lisa Romerein
5296,Lisa S.  French
5297,Lisa See
5298,Lisa St. Aubin de Terán
5299,Lisa Suttora
5300,Lisa Trumbauer
5301,Lisa Unger
5302,Lisa Wheeler
5303,Lisa Whelchel
5304,Lisanne Norman
5305,Lise Albrechtsen
5306,Lisette Lecat
5307,Livia Reasoner
5308,Livy
5309,Liz Carlyle
5310,Liz Ireland
5311,Liz Palika
5312,Liz Tuccillo
5313,Liz Williams
5314,Liza Dalby
5315,Lizz Weis
5316,Lizzie Collingham
5317,Ljiljana Cvekić
5318,Lloyd Alexander
5319,Lloyd Biggle Jr.
5320,Lloyd Dangle
5321,Lloyd P. Gerson
5322,Lockhart Bogle
5323,Logan Swanson
5324,Lois Beckwith
5325,Lois Gladys Leppard
5326,Lois H. Gresh
5327,Lois Lenski
5328,Lois Lowry
5329,Lois N. Magner
5330,Lola Vollen
5331,Lolita Files
5332,Lonely Planet
5333,Lonn M. Friend
5334,Lope de Vega
5335,Lora Leigh
5336,Loral Dean
5337,Lord Dunsany
5338,Loree Lough
5339,Loree Rackstraw
5340,Lorelei King
5341,Loren D. Estleman
5342,Loren K. Jones
5343,Lorenzo Carcaterra
5344,Lorenzo Da Ponte
5345,Lori Avocato
5346,Lori Foster
5347,Lori Fulton
5348,Lori Grove
5349,Lori Handeland
5350,Lori Lohstoeter
5351,Lori McElrath-Eslick
5352,Lorie O'Clare
5353,Lorna Landvik
5354,Lorna Raver
5355,Lorrie Bortner
5356,Lorrie Moore
5357,Lotte H. Eisner
5358,Lou Diamond Phillips
5359,Lou Marinoff
5360,Lou Priolo
5361,Lou Schuler
5362,Louann Brizendine
5363,Louis Agassiz Fuertes
5364,Louis Auchincloss
5365,Louis Begley
5366,Louis E. Catron
5367,Louis Iribarne
5368,Louis J. Budd
5369,Louis J. Prosperi
5370,Louis L'Amour
5371,Louis MacNeice
5372,Louis Menand
5373,Louis P. Pojman
5374,Louis S. Glanzman
5375,Louis Sachar
5376,Louis Slobodkin
5377,Louis de Bernières
5378,Louis-Ferdinand Céline
5379,Louisa May Alcott
5380,Louise Bagshawe
5381,Louise Bates Ames
5382,Louise Borden
5383,Louise Bostock Lang
5384,Louise Carter
5385,Louise DeSalvo
5386,Louise Fili
5387,Louise M. Bishop
5388,Louise Maude
5389,Louise Varèse
5390,Loung Ung
5391,Lovern Kindzierski
5392,Lowell Bair
5393,Luann Walther
5394,Luanne Rice
5395,Luc Sante
5396,Lucas Carlson
5397,Luci Berkowitz
5398,Lucia Graves
5399,Lucille Colandro
5400,Lucius Shepard
5401,Lucy Corvino
5402,Lucy Grealy
5403,Lucy Monroe
5404,Ludovico Ariosto
5405,Ludwig Tieck
5406,Ludwig Wittgenstein
5407,Luigi  Barzini
5408,Luigi Barzini
5409,Luigi Pirandello
5410,Luis Fernando Verissimo
5411,Luis Murillo
5412,Luis Sepúlveda
5413,Luis Vélez de Guevara
5414,Luise von Flotow
5415,Luke Davies
5416,Luke Welling
5417,Lydia Davis
5418,Lyle Saxon
5419,Lyle Wesley Dorsett
5420,Lyman L. Johnson
5421,Lyman S. Spitzer Jr.
5422,Lyn Macdonald
5423,Lyn Moir
5424,Lynd Ward
5425,Lynda Barry
5426,Lynda Curnyn
5427,Lynda La Plante
5428,Lynda Madison
5429,Lynda Milligan
5430,Lynda S. Robinson
5431,Lynn Balzer-Martin
5432,Lynn Keller
5433,Lynn Kurland
5434,Lynn Setzer
5435,Lynn Sharon Schwartz
5436,Lynn Stegner
5437,Lynn Sweat
5438,Lynn Willis
5439,Lynne Ann DeSpelder
5440,Lynne Avril Cravath
5441,Lynne Edwards
5442,Lynne Rae Perkins
5443,Lynne Sharon Schwartz
5444,Lynne Tillman
5445,Lynne Truss
5446,Lynnette Khalfani
5447,Lynsay Sands
5448,Lysander Kemp
5449,Léa Silhol
5450,M. Diane Vogt
5451,M. James Sawyer
5452,M. John Harrison
5453,M. Sarah Klise
5454,M. Scott Peck
5455,M. Voloshin
5456,M. Weatherall
5457,M.A. Screech
5458,M.C. Beaton
5459,M.J. Lempert
5460,M.J. Levett
5461,M.J. Rose
5462,M.J. Trow
5463,M.L. West
5464,M.M. Kaye
5465,M.P. Silverman
5466,Mabel Esther Allan
5467,Mac L. Ricketts
5468,Mack Reynolds
5469,Madeleine Brent
5470,Madeleine L'Engle
5471,Madga Bogin
5472,Madonna J. Hettinger
5473,Maehler
5474,Maeve Binchy
5475,Magda Botin
5476,Maggie Black
5477,Maggie Gee
5478,Maggie Lew
5479,Maggie Shayne
5480,Magner
5481,Magnus J. Kruyski
5482,Magnus Magnusson
5483,Mahatma Gandhi
5484,Maile Meloy
5485,Maire Jaanus
5486,Maja Ueberle-Pfaff
5487,Maki Murakami
5488,Makoto Inoue
5489,Malachy McCourt
5490,Malcolm Barber
5491,Malcolm Cowley
5492,Malcolm Gladwell
5493,Malcolm Godwin
5494,Malcolm Heath
5495,Malcolm Jones III
5496,Malcolm Lowry
5497,Malcolm Margolin
5498,Malcolm Schofield
5499,Malcolm X
5500,Malvina G. Vogel
5501,Mamie Harmon
5502,Mamiko Murakami
5503,Mamoru Oshii
5504,Mandy Aftel
5505,Manly Wade Wellman
5506,Mansur Abdulin
5507,Manu
5508,Manuel Espín
5509,Manuel Komroff
5510,Manuel Rivas
5511,Manuel Schonhorn
5512,Manuel de Lope
5513,Manuela Soares
5514,Mao Zedong
5515,Marc Andreyko
5516,Marc Bloch
5517,Marc Brown
5518,Marc Cashman
5519,Marc Cotta Vaz
5520,Marc E. Heine
5521,Marc Eliot
5522,Marc Frey
5523,Marc J.  Seifer
5524,Marc Platt
5525,Marc Reisner
5526,Marc Romano
5527,Marc S. Gerstein
5528,Marc Silvestri
5529,Marc Vietor
5530,Marcel Cardillo
5531,Marcel Proust
5532,Marcella Hazan
5533,Marcelle Clements
5534,Marcelo Covián
5535,Marcelo Frusín
5536,Marcia Angell
5537,Marcia Muller
5538,Marcia Thornton Jones
5539,Marco Polo
5540,Marcus Aurelius
5541,Marcus Dods
5542,Marcus J. Borg
5543,Marcus Tullius Cicero
5544,Marcus Weigelt
5545,Marcy Kelman
5546,Marek Wieczorek
5547,Marga Munkelt
5548,Margaret  Rose
5549,Margaret A. Weiss
5550,Margaret A. Weitekamp
5551,Margaret Atwood
5552,Margaret Ball
5553,Margaret Bertha Synge
5554,Margaret Brantley
5555,Margaret Cho
5556,Margaret Chodos-Irvine
5557,Margaret Cohen
5558,Margaret Crosland
5559,Margaret Drabble
5560,Margaret Feinberg
5561,Margaret George
5562,Margaret Hodges
5563,Margaret Johnson
5564,Margaret Jull Costa
5565,Margaret M. Scariano
5566,Margaret MacMillan
5567,Margaret Mahy
5568,Margaret Mauldon
5569,Margaret Mitchell
5570,Margaret Peterson Haddix
5571,Margaret Sanborn
5572,Margaret Sayers Peden
5573,Margaret Shepherd
5574,Margaret Sidney
5575,Margaret Smith
5576,Margaret Thaler Singer
5577,Margaret Truman
5578,Margaret Weis
5579,Margaret Weiss
5580,Margaret Wise Brown
5581,Margarita Ardanaz
5582,Margarita E. Valdes
5583,Margarita Guerrero
5584,Margery Clark
5585,Margery Facklam
5586,Margo Culley
5587,Margo Daly
5588,Margo Glantz
5589,Margo Maine
5590,Margot Adler
5591,Margot Norris
5592,Margot Paronis
5593,Margot Patterson Doss
5594,Margot Theis Raven
5595,Marguerite Duras
5596,Marguerite Henry
5597,Marguerite Krause
5598,Marguerite Van Cook
5599,Marguerite Yourcenar
5600,Mari Mancusi
5601,Maria  Alexander
5602,Maria Antonia Garcés
5603,Maria Boulding
5604,Maria Coffey
5605,Maria Helena da Rocha Pereira
5606,Maria K. Bachman
5607,Maria Skobtsova
5608,Maria Tatar
5609,Maria Teresa Marenco
5610,Maria Tucci
5611,Marian Eide
5612,Marian Keyes
5613,Marianna Mayer
5614,Marianne Moore
5615,Marianne Sturman
5616,Marianne Véron
5617,Marianne Williams
5618,Marianne Williamson
5619,Marie McSwigan
5620,Marie Milpois
5621,Marie Nonnast
5622,Marie Rudisill
5623,Marie Tahir
5624,Marie-Catherine Caillava
5625,Marie-Hélène Sabard
5626,Marie-Odile Fortier-Masek
5627,Marieka Heinlen
5628,Mariel Hemingway
5629,Marili Margomenou
5630,Marilyn Bader
5631,Marilyn Campbell
5632,Marilyn Herbert
5633,Marilyn Johnson
5634,Marilyn Manson
5635,Marilyn Sadler
5636,Marilynne Robinson
5637,Marina Belozerskaya
5638,Marina Mariasch
5639,Marina Tsvetaeva
5640,Marina Warner
5641,Mario Puzo
5642,Mario Vargas Llosa
5643,Marion Crawford
5644,Marion Deuchars
5645,Marion Meade
5646,Marion Post Wolcott
5647,Marion Wiesel
5648,Marion Woodman
5649,Marion Zimmer Bradley
5650,Marisabina Russo
5651,Marisha Pessl
5652,Marissa Moss
5653,Marita Conlon-McKenna
5654,Marita Golden
5655,Marjane Satrapi
5656,Marjorie A. Priceman
5657,Marjorie Garber
5658,Marjorie Kerr Wilson
5659,Marjorie Lamp Mead
5660,Marjorie Weinman Sharmat
5661,Mark      Stevens
5662,Mark   Richardson
5663,Mark  Hunter
5664,Mark  Johnson
5665,Mark A. Garland
5666,Mark Allen Weiss
5667,Mark Anderson
5668,Mark Anestis
5669,Mark Aronson
5670,Mark Bagley
5671,Mark Bailey
5672,Mark Bego
5673,Mark Behr
5674,Mark Billingham
5675,Mark Bittman
5676,Mark Bowden
5677,Mark Buckingham
5678,Mark Buehner
5679,Mark Cahill
5680,Mark Chiarello
5681,Mark Cohen
5682,Mark Crispin Miller
5683,Mark D. Widome
5684,Mark Dawidziak
5685,Mark Dunn
5686,Mark Eisner
5687,Mark Epstein
5688,Mark Fainaru-Wada
5689,Mark Haddon
5690,Mark Harlan
5691,Mark Helprin
5692,Mark Hertsgaard
5693,Mark Honan
5694,Mark Hoppus
5695,Mark Hussey
5696,Mark Jacobson
5697,Mark Joyal
5698,Mark Kermode
5699,Mark Kurlansky
5700,Mark LeVine
5701,Mark Lewis
5702,Mark Lewisohn
5703,Mark Leyner
5704,Mark Lubell
5705,Mark Manning
5706,Mark Mazower
5707,Mark McKenna
5708,Mark McNeilly
5709,Mark Michalowski
5710,Mark Millar
5711,Mark Mittelberg
5712,Mark Musa
5713,Mark Nepo
5714,Mark Nesbitt
5715,Mark O'Connor
5716,Mark O'Shea
5717,Mark Osteen
5718,Mark P. Shea
5719,Mark Pennington
5720,Mark Polizzotti
5721,Mark Reeve
5722,Mark Reuter
5723,Mark Rothko
5724,Mark Rudman
5725,Mark S. Boyce
5726,Mark S. Smith
5727,Mark Salisbury
5728,Mark Schafer
5729,Mark Schorer
5730,Mark Shepard
5731,Mark Shepherd
5732,Mark Smylie
5733,Mark Stevens
5734,Mark Steyn
5735,Mark Strand
5736,Mark T. Conard
5737,Mark T. Sullivan
5738,Mark Talbot
5739,Mark Treharne
5740,Mark Twain
5741,Mark Vonnegut
5742,Mark W. Edwards
5743,Mark W. Tiedemann
5744,Mark Wahlberg
5745,Mark Waid
5746,Mark Wheatley
5747,Mark Wigan
5748,Mark Wilson
5749,Mark Wing-Davey
5750,Mark Yarnell
5751,Mark Z. Danielewski
5752,Mark Zwonitzer
5753,Markus Zusak
5754,Marlene Parrish
5755,Marlene Targ Brill
5756,Marlo Morgan
5757,Marsha Collier
5758,Marshall Kirk McKusick
5759,Marshall McLuhan
5760,Marshall Sahlins
5761,Marta Acosta
5762,Marta I. Guastavino
5763,Marta Torent López de Lamadrid
5764,Marteeka Karland
5765,Martha Banta
5766,Martha C. Nussbaum
5767,Martha Grimes
5768,Martha Hailey DuBose
5769,Martha Heineman Pieper
5770,Martha White
5771,Marthe Le Van
5772,Martin  Freeman
5773,Martin  Gilbert
5774,Martin Amis
5775,Martin E.P. Seligman
5776,Martin Egeland
5777,Martin Fowler
5778,Martin Gardner
5779,Martin Greenberg
5780,Martin H. Greenberg
5781,Martin Hammond
5782,Martin Harrison
5783,Martin Heidegger
5784,Martin Hsu
5785,Martin Kalin
5786,Martin Kemp
5787,Martin Luther
5788,Martin Luther King Jr.
5789,Martin Millar
5790,Martin Ostwald
5791,Martin Puchner
5792,Martin S. Fridson
5793,Martin Shaw
5794,Martin Woodside
5795,Martina Devlin
5796,Martina Reilly
5797,Martine Agassi
5798,Martine Leconte
5799,Marty Matlock
5800,Marvin Kaye
5801,Marvin N. Olasky
5802,Marvin Spevack
5803,Mary  Pacios
5804,Mary  Stewart
5805,Mary Alice Monroe
5806,Mary Anna Evans
5807,Mary Ashworth
5808,Mary B. Collins
5809,Mary B. Morrison
5810,Mary Balogh
5811,Mary Battiata
5812,Mary Berry
5813,Mary Bess Engel
5814,Mary Blair
5815,Mary Burton
5816,Mary Chambers
5817,Mary Collier
5818,Mary Cregan
5819,Mary Cutler
5820,Mary Daheim
5821,Mary Dahiem
5822,Mary Dalwood
5823,Mary Daly
5824,Mary Desmond Pinkowish
5825,Mary Doria Russell
5826,Mary Downing Hahn
5827,Mary E. DeMuth
5828,Mary Ellen Snodgrass
5829,Mary Engelbreit
5830,Mary Gaitskill
5831,Mary Gordon
5832,Mary GrandPré
5833,Mary Helen Washington
5834,Mary Henley Rubio
5835,Mary Higgins Clark
5836,Mary J. Gregor
5837,Mary Jane Maffini
5838,Mary Jane Ross
5839,Mary Jo Boyer
5840,Mary K. Baxter
5841,Mary Karr
5842,Mary Kay Andrews
5843,Mary Kinzie
5844,Mary L. Kirchoff
5845,Mary Lamb
5846,Mary Lawson
5847,Mary Louise Gill
5848,Mary M. Flekke
5849,Mary McBride
5850,Mary McCarthy
5851,Mary McDougall
5852,Mary Miller
5853,Mary Miller Doyle
5854,Mary O'Neill
5855,Mary Oliver
5856,Mary Pipher
5857,Mary Pope Osborne
5858,Mary Reardon
5859,Mary Roach
5860,Mary Ryan
5861,Mary S. Lovell
5862,Mary Sue Roniger
5863,Mary T. Clark
5864,Mary Walton
5865,Mary Warnock
5866,Mary Westmacott
5867,Mary Wollstonecraft Shelley
5868,MaryAnn F. Kohl
5869,MaryJanice Davidson
5870,Maryam Riess
5871,María Eugenia Ciocchini Suárez
5872,María Mir
5873,María Pérez López de Heredia
5874,María Victoria Alonso Blanco
5875,Masakazu Katsura
5876,Masaki Yamada
5877,Masamune Shirow
5878,Masayuki Miyata
5879,Mat Broome
