book_genre_id,genre_id,book_id
3636,12,13995
3637,6,44529
3638,9,13620
3639,6,5735
3640,6,941
3641,3,37205
3642,10,27308
3643,11,24316
3644,11,21686
3645,7,39774
3646,5,14748
3647,5,2501
3648,2,24763
3649,1,36268
3650,10,26123
3651,1,31648
3652,1,33484
3653,2,28963
3654,5,39785
3655,4,40969
3656,11,3649
3657,5,34844
3658,4,4360
3659,5,44039
3660,2,16379
3661,2,357
3662,6,4519
3663,1,11566
3664,5,18834
3665,5,2686
3666,7,35228
3667,2,31318
3668,2,6192
3669,11,34503
3670,12,22892
3671,9,8853
3672,11,27540
3673,1,42210
3674,2,7611
3675,1,19474
3676,11,27525
3677,6,13548
3678,2,16077
3679,2,16947
3680,1,44160
3681,4,41719
3682,5,12932
3683,1,29092
3684,8,31880
3685,6,25719
3686,11,8953
3687,6,24438
3688,7,16102
3689,6,11095
3690,3,3940
3691,11,13484
3692,10,12722
3693,5,16776
3694,12,18817
3695,8,4983
3696,5,14781
3697,5,11619
3698,11,13589
3699,9,40259
3700,1,41781
3701,7,29153
3702,3,11796
3703,12,30293
3704,5,3798
3705,4,9497
3706,1,40894
3707,4,28977
3708,4,39245
3709,1,17550
3710,4,2048
3711,9,24205
3712,8,40022
3713,3,3997
3714,10,41654
3715,8,38085
3716,6,1489
3717,1,11993
3718,12,45102
3719,10,45595
3720,11,8586
3721,10,12984
3722,11,21318
3723,2,33057
3724,11,42609
3725,4,30292
3726,8,40106
3727,3,15867
3728,2,12445
3729,7,43763
3730,9,18564
3731,7,20972
3732,9,11900
3733,7,5587
3734,4,11671
3735,9,29920
3736,7,35488
3737,6,6527
3738,3,28733
3739,11,45025
3740,1,12564
3741,10,17682
3742,10,29658
3743,2,10118
3744,3,3040
3745,2,7971
3746,6,13557
3747,4,3900
3748,9,11605
3749,4,13449
3750,3,10205
3751,7,23331
3752,4,30458
3753,11,37408
3754,5,33131
3755,6,1911
3756,11,43287
3757,3,8660
3758,3,35807
3759,11,4692
3760,11,3638
3761,7,25709
3762,8,2711
3763,3,33569
3764,8,32300
3765,2,11765
3766,3,26147
3767,8,37277
3768,10,32581
3769,3,42898
3770,10,30480
3771,7,27363
3772,3,18035
3773,7,10517
3774,4,14604
3775,5,16928
3776,10,7338
3777,3,9644
3778,8,42694
3779,4,24951
3780,3,11167
3781,5,23697
3782,6,11565
3783,4,6218
3784,10,38775
3785,1,38678
3786,9,37947
3787,11,4394
3788,7,7591
3789,9,27410
3790,1,14790
3791,6,5374
3792,12,31474
3793,8,37304
3794,10,24249
3795,11,5196
3796,10,23685
3797,6,41117
3798,8,26046
3799,1,18404
3800,3,30591
3801,6,1525
3802,7,11324
3803,12,22363
3804,8,38522
3805,10,23774
3806,10,3853
3807,1,17267
3808,3,18861
3809,8,12378
3810,5,5319
3811,9,24154
3812,5,9149
3813,8,32104
3814,9,27253
3815,12,7062
3816,9,38466
3817,10,44795
3818,7,12769
3819,2,27779
3820,3,9633
3821,10,10796
3822,12,30224
3823,2,5810
3824,1,1246
3825,12,9599
3826,12,19082
3827,6,18341
3828,4,18648
3829,4,10572
3830,12,37491
3831,10,25053
3832,9,3640
3833,7,17632
3834,3,8744
3835,6,2315
3836,1,28382
3837,8,1702
3838,8,44312
3839,9,34307
3840,7,23237
3841,6,204
3842,2,16597
3843,2,38830
3844,5,14336
3845,10,19333
3846,5,43432
3847,4,42001
3848,9,28942
3849,9,2348
3850,7,37388
3851,11,17293
3852,5,38300
3853,7,1164
3854,11,2718
3855,6,20935
3856,11,21223
3857,9,11346
3858,6,19318
3859,4,43905
3860,1,32689
3861,4,18807
3862,1,6823
3863,9,2307
3864,2,707
3865,11,41991
3866,1,30542
3867,6,12366
3868,4,11235
3869,12,17730
3870,11,26047
3871,6,37074
3872,2,31235
3873,5,31692
3874,8,8865
3875,9,3661
3876,4,25850
3877,1,16761
3878,1,7747
3879,7,5213
3880,11,38339
3881,12,7118
3882,4,17313
3883,4,39963
3884,9,12180
3885,12,32703
3886,6,40262
3887,3,5132
3888,4,30676
3889,5,18334
3890,9,17881
3891,4,31270
3892,10,2370
3893,10,2442
3894,5,35652
3895,9,4936
3896,4,34578
3897,10,43313
3898,2,16641
3899,1,41712
3900,7,8853
3901,5,10967
3902,8,16566
3903,7,43236
3904,8,7252
3905,9,6980
3906,8,28418
3907,10,6932
3908,12,31980
3909,12,29487
3910,9,31474
3911,8,25875
3912,7,40450
3913,3,3417
3914,2,2423
3915,12,19820
3916,11,11541
3917,11,33933
3918,7,21114
3919,11,32656
3920,8,41702
3921,8,14118
3922,3,36159
3923,5,12275
3924,4,32016
3925,7,36677
3926,1,2557
3927,6,17603
3928,12,43451
3929,7,11932
3930,2,19669
3931,7,11167
3932,2,44891
3933,6,2881
3934,12,25307
3935,8,16479
3936,7,14228
3937,5,44208
3938,11,38075
3939,11,21544
3940,5,19792
3941,1,9409
3942,7,18420
3943,1,18833
3944,7,9632
3945,3,39902
3946,8,36575
3947,5,5499
3948,7,28539
3949,5,2255
3950,3,14319
3951,1,7445
3952,5,15384
3953,6,13399
3954,12,20425
3955,8,25492
3956,5,5910
3957,11,32070
3958,7,45432
3959,3,650
3960,11,18576
3961,6,13611
3962,1,24899
3963,1,9346
3964,6,28694
3965,2,32281
3966,10,11970
3967,5,38155
3968,9,1761
3969,6,33313
3970,8,11062
3971,12,29135
3972,8,41451
3973,2,2781
3974,5,3582
3975,12,1428
3976,2,24478
3977,1,34873
3978,10,21230
3979,6,30358
3980,9,21930
3981,4,19321
3982,1,38180
3983,10,3858
3984,12,7788
3985,8,8032
3986,7,8254
3987,4,7086
3988,11,17850
3989,12,40928
3990,10,25880
3991,4,36076
3992,10,2785
3993,7,21505
3994,1,17362
3995,1,11473
3996,2,33737
3997,10,13462
3998,4,23003
3999,1,34902
4000,2,19501
4001,11,35431
4002,7,5942
4003,8,16878
4004,10,35124
4005,8,29489
4006,11,31669
4007,12,22347
4008,4,33046
4009,6,16243
4010,6,6903
4011,3,22202
4012,3,10561
4013,11,34262
4014,10,11625
4015,1,2847
4016,1,31247
4017,4,45564
4018,8,16477
4019,6,39876
4020,5,29737
4021,8,20423
4022,5,35428
4023,6,28670
4024,11,23319
4025,11,31253
4026,11,38469
4027,7,5310
4028,9,4451
4029,12,23928
4030,6,16734
4031,3,12017
4032,6,25663
4033,6,23292
4034,7,32899
4035,6,12074
4036,1,23627
4037,8,1984
4038,3,33699
4039,1,25257
4040,4,37034
4041,7,18061
4042,5,13215
4043,7,9066
4044,5,29965
4045,4,21341
4046,5,22350
4047,1,40031
4048,3,39899
4049,3,21557
4050,11,8726
4051,10,32682
4052,8,13374
4053,8,23922
4054,6,45572
4055,1,39970
4056,1,33152
4057,9,13137
4058,6,14051
4059,6,12517
4060,6,27399
4061,10,13829
4062,7,8891
4063,4,12157
4064,8,11439
4065,8,2538
4066,3,33869
4067,1,11372
4068,4,29498
4069,2,19768
4070,11,28821
4071,4,9431
4072,3,37824
4073,7,13570
4074,9,12488
4075,4,30055
4076,9,24510
4077,4,32947
4078,8,18699
4079,11,7611
4080,11,19498
4081,3,3858
4082,1,25653
4083,10,4602
4084,3,29152
4085,8,41460
4086,11,35983
4087,9,15211
4088,12,3687
4089,12,15430
4090,7,16151
4091,7,9739
4092,1,31300
4093,3,25855
4094,12,5351
4095,10,23849
4096,2,38198
4097,11,41088
4098,12,4191
4099,3,2386
4100,12,6857
4101,2,27247
4102,1,10993
4103,5,13422
4104,6,38524
4105,7,14349
4106,3,45623
4107,8,21341
4108,8,5171
4109,3,5497
4110,10,37408
4111,8,29456
4112,1,11705
4113,3,43821
4114,4,31615
4115,12,35419
4116,1,5289
4117,10,37241
4118,8,32750
4119,11,35924
4120,9,404
4121,2,44524
4122,6,13609
4123,1,26184
4124,5,6198
4125,5,19041
4126,3,42533
4127,11,31113
4128,2,18431
4129,8,26506
4130,1,23875
4131,8,31305
4132,1,33832
4133,12,11352
4134,4,17807
4135,6,14046
4136,5,18828
4137,11,33292
4138,7,4398
4139,2,14312
4140,8,28827
4141,4,3750
4142,4,34524
4143,3,7898
4144,7,1572
4145,4,19072
4146,4,37743
4147,5,2843
4148,6,33837
4149,2,9350
4150,5,18561
4151,10,13383
4152,12,39365
4153,11,32094
4154,3,3075
4155,2,2412
4156,2,9418
4157,8,1879
4158,1,45533
4159,7,24381
4160,1,870
4161,11,280
4162,11,27266
4163,3,5371
4164,9,7909
4165,6,15098
4166,7,41487
4167,12,43229
4168,2,43128
4169,11,12120
4170,7,5545
4171,8,31350
4172,4,22805
4173,8,3974
4174,1,22448
4175,10,1196
4176,9,787
4177,10,19903
4178,10,10232
4179,7,16187
4180,12,40342
4181,4,37053
4182,11,9619
4183,5,16874
4184,2,10539
4185,9,38085
4186,8,18016
4187,7,1473
4188,12,37673
4189,4,22026
4190,1,37083
4191,12,36086
4192,8,21766
4193,6,16172
4194,9,7321
4195,8,33956
4196,12,16401
4197,12,23912
4198,4,10993
4199,10,13467
4200,3,31899
4201,2,19487
4202,8,34941
4203,9,10106
4204,10,38670
4205,1,43338
4206,5,7606
4207,11,28694
4208,2,44815
4209,12,25329
4210,1,89
4211,1,30517
4212,8,16376
4213,5,4200
4214,7,23421
4215,4,18770
4216,8,25005
4217,12,36
4218,2,25639
4219,12,37811
4220,12,35633
4221,8,4802
4222,12,17994
4223,9,6140
4224,11,15518
4225,11,18648
4226,7,21552
4227,10,13688
4228,7,7343
4229,12,4641
4230,6,36158
4231,10,1428
4232,5,39518
4233,2,44613
4234,3,17279
4235,2,5307
4236,3,16568
4237,6,26330
4238,4,17188
4239,11,7763
4240,10,1987
4241,3,30639
4242,6,15647
4243,7,10255
4244,11,2557
4245,2,35959
4246,4,24617
4247,6,19125
4248,10,12846
4249,4,45325
4250,9,42308
4251,5,44621
4252,12,24655
4253,11,25790
4254,12,37656
4255,6,13241
4256,11,4035
4257,2,13956
4258,12,38752
4259,9,13722
4260,11,18637
4261,9,3840
4262,8,4337
4263,7,42855
4264,1,16546
4265,1,32588
4266,2,42728
4267,11,8583
4268,8,44185
4269,10,15221
4270,7,4983
4271,5,25051
4272,7,2836
4273,7,23640
4274,11,14473
4275,7,3564
4276,4,9866
4277,5,31784
4278,8,3117
4279,2,24497
4280,3,17247
4281,2,8737
4282,3,44816
4283,7,3471
4284,5,8544
4285,10,30403
4286,7,45546
4287,12,42007
4288,5,32508
4289,8,21758
4290,1,31218
4291,7,15535
4292,2,37625
4293,6,4519
4294,9,13835
4295,8,33436
4296,8,6388
4297,4,13173
4298,12,6194
4299,6,44531
4300,6,40364
4301,6,3986
4302,6,103
4303,12,1103
4304,8,34510
4305,12,35324
4306,6,32125
4307,1,38710
4308,8,18800
4309,4,10563
4310,7,5113
4311,5,41717
4312,9,2002
4313,1,39360
4314,5,17983
4315,8,34789
4316,2,155
4317,1,11240
4318,4,16433
4319,7,37057
4320,4,28003
4321,3,21779
4322,10,16425
4323,1,14485
4324,9,23925
4325,5,2896
4326,8,6366
4327,9,24723
4328,8,24956
4329,11,40528
4330,9,43488
4331,11,4295
4332,7,44067
4333,3,12933
4334,12,3107
4335,10,14310
4336,4,11308
4337,4,26330
4338,12,24875
4339,10,4256
4340,7,31350
4341,10,17846
4342,4,22736
4343,11,12478
4344,12,14670
4345,9,16268
4346,10,31157
4347,12,12578
4348,2,32103
4349,11,3557
4350,2,41394
4351,9,44208
4352,4,25564
4353,8,24520
4354,9,12473
4355,11,43924
4356,2,23080
4357,7,35987
4358,1,29582
4359,12,24979
4360,6,22616
4361,10,30289
4362,11,15981
4363,1,42758
4364,2,12817
4365,5,32281
4366,4,24064
4367,8,44471
4368,10,16761
4369,12,42863
4370,5,21830
4371,1,11253
4372,1,21829
4373,10,40219
4374,4,35499
4375,4,27991
4376,10,37722
4377,9,4540
4378,12,2499
4379,7,4338
4380,4,23316
4381,2,35880
4382,3,25701
4383,8,7526
4384,8,23577
4385,8,32781
4386,6,18025
4387,9,10023
4388,2,28457
4389,3,7141
4390,5,22550
4391,3,14472
4392,1,20671
4393,9,27991
4394,1,12263
4395,11,25083
4396,8,36336
4397,6,41376
4398,2,33484
4399,12,38667
4400,9,20498
4401,3,2372
4402,5,12461
4403,8,38296
4404,9,13735
4405,12,18718
4406,12,18184
4407,11,36368
4408,10,8244
4409,12,42543
4410,5,14664
4411,4,6544
4412,8,19165
4413,6,33744
4414,1,32578
4415,1,24598
4416,10,12951
4417,2,28729
4418,3,2661
4419,7,31611
4420,6,35057
4421,7,28540
4422,12,37852
4423,8,15216
4424,3,4267
4425,3,5915
4426,8,14285
4427,12,41120
4428,8,44543
4429,3,2723
4430,10,16267
4431,5,16205
4432,5,19614
4433,4,9456
4434,5,41098
4435,7,13914
4436,6,12279
4437,3,31105
4438,9,37304
4439,11,7684
4440,2,8012
4441,10,41053
4442,2,35826
4443,5,38695
4444,2,15852
4445,2,25103
4446,6,35553
4447,4,44382
4448,10,32941
4449,10,2508
4450,8,16514
4451,9,22541
4452,11,13060
4453,9,22221
4454,9,13590
4455,2,30174
4456,8,13023
4457,9,2552
4458,12,43332
4459,1,3483
4460,3,22483
4461,4,17118
4462,3,16921
4463,2,31975
4464,2,30856
4465,3,35431
4466,12,13086
4467,5,1459
4468,6,4832
4469,2,3003
4470,12,10433
4471,7,40543
4472,10,26085
4473,7,8528
4474,8,38336
4475,2,23238
4476,10,35458
4477,7,25078
4478,5,14867
4479,8,34895
4480,4,5370
4481,6,38471
4482,10,38669
4483,2,5875
4484,4,16320
4485,4,30003
4486,1,5513
4487,9,18328
4488,10,13615
4489,9,20949
4490,4,16961
4491,8,10614
4492,8,27427
4493,7,6184
4494,11,17727
4495,12,1707
4496,6,7529
4497,12,1664
4498,4,18061
4499,2,10404
4500,2,8147
4501,6,8865
4502,3,21626
4503,7,13764
4504,2,37824
4505,11,1327
4506,6,10846
4507,12,37598
4508,5,972
4509,3,27323
4510,3,12474
4511,5,38344
4512,10,45279
4513,4,12458
4514,4,6615
4515,12,28819
4516,1,35407
4517,8,3649
4518,6,5359
4519,12,24073
4520,4,11643
4521,9,4662
4522,7,24820
4523,4,30386
4524,5,16267
4525,12,22443
4526,11,23398
4527,12,28735
4528,6,34082
4529,1,16478
4530,2,7035
4531,4,4662
4532,3,22831
4533,5,5477
4534,6,17986
4535,7,45631
4536,10,24836
4537,1,34281
4538,4,2127
4539,7,28441
4540,1,9666
4541,9,13983
4542,12,42849
4543,12,36450
4544,5,12078
4545,3,15594
4546,9,16844
4547,7,36636
4548,4,41416
4549,5,4964
4550,12,25278
4551,1,12292
4552,6,37205
4553,3,25623
4554,10,41665
4555,4,18350
4556,7,2103
4557,3,22944
4558,8,41967
4559,2,33191
4560,6,37863
4561,10,33753
4562,6,13741
4563,3,27410
4564,7,44001
4565,2,16562
4566,6,14729
4567,4,5918
4568,3,35223
4569,7,12474
4570,8,28815
4571,8,36261
4572,2,13257
4573,2,38547
4574,10,15882
4575,9,30646
4576,12,17151
4577,4,32110
4578,4,3516
4579,6,25065
4580,5,41463
4581,10,30733
4582,1,45583
4583,9,31181
4584,5,15314
4585,9,416
4586,12,1191
4587,2,18699
4588,6,32154
4589,8,22219
4590,10,23576
4591,10,27999
4592,12,41793
4593,9,31116
4594,5,9107
4595,6,4595
4596,12,18184
4597,4,12733
4598,1,34646
4599,11,8951
4600,8,34988
4601,1,24414
4602,3,8155
4603,4,24309
4604,11,30259
4605,12,3744
4606,10,20239
4607,5,42068
4608,3,19430
4609,2,20019
4610,11,4524
4611,7,6751
4612,7,12074
4613,11,9376
4614,12,12879
4615,2,7714
4616,10,28388
4617,11,19082
4618,7,32432
4619,1,15731
4620,6,28408
4621,12,977
4622,2,9352
4623,9,38296
4624,4,10507
4625,6,23221
4626,5,11970
4627,10,5134
4628,4,42698
4629,7,19661
4630,7,16568
4631,3,17548
4632,7,1381
4633,4,18061
4634,3,17728
4635,6,21126
4636,5,12789
4637,1,137
4638,9,40208
4639,12,25433
4640,8,30225
4641,2,16717
4642,3,154
4643,7,41865
4644,12,237
4645,6,20425
4646,1,28295
4647,5,32520
4648,2,1761
4649,11,5352
4650,4,19618
4651,5,4965
4652,8,2182
4653,1,27423
4654,1,28725
4655,7,28691
4656,2,43992
4657,3,31226
4658,8,7861
4659,2,5880
4660,9,22681
4661,9,39093
4662,8,24473
4663,1,13739
4664,6,15407
4665,5,31488
4666,12,41090
4667,4,22060
4668,11,2373
4669,2,7078
4670,7,20807
4671,3,12095
4672,7,8137
4673,5,10712
4674,4,2879
4675,11,43476
4676,5,30095
4677,11,17799
4678,10,4601
4679,5,40259
4680,11,9531
4681,7,17026
4682,7,968
4683,10,28195
4684,7,15910
4685,6,6543
4686,8,42155
4687,3,11373
4688,4,32680
4689,8,30403
4690,4,26069
4691,4,7796
4692,4,13576
4693,9,24298
4694,4,15186
4695,6,26522
4696,2,31619
4697,11,37954
4698,11,15448
4699,7,9888
4700,4,20234
4701,12,20930
4702,1,7055
4703,5,19057
4704,6,4675
4705,12,18874
4706,10,14755
4707,8,7661
4708,8,19998
4709,10,9577
4710,8,19634
4711,12,27747
4712,4,5813
4713,6,40223
4714,4,34541
4715,2,18185
4716,11,123
4717,8,24173
4718,11,34343
4719,11,38210
4720,9,4955
4721,2,8533
4722,5,33539
4723,8,17133
4724,6,11317
4725,3,39022
4726,3,24378
4727,1,42758
4728,10,43343
4729,9,7731
4730,11,14168
4731,7,26410
4732,6,22515
4733,8,31819
4734,6,3830
4735,5,19100
4736,1,11796
4737,1,29726
4738,12,6159
4739,11,19613
4740,3,24520
4741,9,41696
4742,8,34325
4743,8,7803
4744,9,41518
4745,1,41219
4746,3,41111
4747,1,29811
4748,5,24284
4749,2,41487
4750,6,14983
4751,1,13633
4752,3,6326
4753,10,44979
4754,11,28767
4755,11,39899
4756,1,23884
4757,11,32737
4758,7,30233
4759,2,6149
4760,5,36216
4761,1,13806
4762,10,13486
4763,3,12676
4764,3,22127
4765,3,37360
4766,5,37741
4767,5,2956
4768,7,7869
4769,5,33512
4770,12,3834
4771,3,35451
4772,4,17039
4773,8,19259
4774,1,4888
4775,9,33538
4776,11,22915
4777,6,21498
4778,1,32105
4779,6,38670
4780,6,32715
4781,4,17601
4782,7,30591
4783,6,2156
4784,5,29129
4785,12,93
4786,4,36434
4787,5,33293
4788,3,34529
4789,6,29718
4790,6,3357
4791,8,44628
4792,2,33871
4793,7,1946
4794,5,8773
4795,9,36361
4796,11,11580
4797,7,10008
4798,5,9083
4799,6,250
4800,8,19078
4801,8,31031
4802,6,34607
4803,6,3409
4804,8,19673
4805,9,4404
4806,7,24315
4807,11,4108
4808,4,11295
4809,7,5835
4810,9,22344
4811,3,3631
4812,7,42956
4813,9,8557
4814,10,31250
4815,7,7665
4816,11,45503
4817,6,44399
4818,7,15361
4819,9,12578
4820,12,4829
4821,11,3426
4822,8,22356
4823,4,13540
4824,6,291
4825,11,2698
4826,3,40504
4827,8,32419
4828,12,7160
4829,3,31420
4830,2,39093
4831,7,8495
4832,8,10421
4833,5,40496
4834,3,26422
4835,11,11003
4836,8,4817
4837,8,5514
4838,2,22632
4839,5,36071
4840,12,10701
4841,1,32987
4842,4,4966
4843,7,37585
4844,6,14249
4845,2,22514
4846,1,15378
4847,12,16076
4848,4,1627
4849,7,3705
4850,7,11785
4851,3,1130
4852,10,26833
4853,12,41602
4854,12,13806
4855,1,6932
4856,3,18812
4857,7,7551
4858,5,7529
4859,5,6339
4860,4,44215
4861,12,19780
4862,8,40421
4863,1,12938
4864,11,29205
4865,2,30629
4866,2,18184
4867,7,24951
4868,6,25816
4869,5,27426
4870,3,22155
4871,2,19510
4872,3,27923
4873,12,31104
4874,2,24964
4875,2,10711
4876,9,15971
4877,6,28344
4878,4,42849
4879,7,5528
4880,7,11044
4881,10,16181
4882,2,44325
4883,4,43722
4884,12,19396
4885,4,24787
4886,1,3818
4887,6,8093
4888,6,33871
4889,12,4631
4890,8,7674
4891,5,5139
4892,4,42366
4893,7,11426
4894,5,26049
4895,12,3758
4896,5,40913
4897,8,9912
4898,8,44540
4899,2,34897
4900,7,28025
4901,7,16387
4902,10,16716
4903,5,7672
4904,11,41815
4905,4,29053
4906,9,1381
4907,10,43340
4908,3,14865
4909,4,35291
4910,3,39398
4911,9,33197
4912,11,2056
4913,12,24923
4914,7,15827
4915,1,30343
4916,2,19377
4917,9,14909
4918,5,11334
4919,1,10826
4920,7,21799
4921,1,18287
4922,11,37388
4923,3,15241
4924,7,44513
4925,6,29741
4926,4,35735
4927,8,13834
4928,3,32428
4929,1,2722
4930,3,137
4931,7,18194
4932,2,7679
4933,8,1925
4934,4,13913
4935,5,3117
4936,8,38531
4937,4,6537
4938,10,29941
4939,3,24305
4940,6,11026
4941,2,24807
4942,12,27580
4943,8,16653
4944,8,23260
4945,6,13990
4946,4,40597
4947,10,3416
4948,2,24605
4949,12,43394
4950,8,28351
4951,4,16605
4952,9,11075
4953,5,13611
4954,8,23398
4955,7,26184
4956,4,40884
4957,2,12488
4958,10,22539
4959,6,43814
4960,11,7869
4961,11,11779
4962,9,25321
4963,3,14081
4964,4,12419
4965,5,6057
4966,6,27585
4967,3,17067
4968,7,29053
4969,3,28764
4970,1,21928
4971,8,44399
4972,1,10080
4973,2,32160
4974,2,34505
4975,6,2953
4976,2,22736
4977,10,44533
4978,6,3599
4979,6,4031
4980,2,10563
4981,9,10732
4982,9,5810
4983,7,16319
4984,7,35787
4985,10,9376
4986,4,16647
4987,4,3469
4988,1,4808
4989,6,11026
4990,2,17947
4991,10,18261
4992,5,44824
4993,6,181
4994,4,41459
4995,10,34200
4996,9,10996
4997,5,37566
4998,9,32626
4999,5,32584
5000,10,5477
5001,10,39508
5002,6,29151
5003,11,7268
5004,9,5911
5005,11,24658
5006,4,11556
5007,9,31382
5008,10,44353
5009,10,37057
5010,9,5453
5011,9,31976
5012,9,15535
5013,4,13122
5014,12,4870
5015,6,43334
5016,4,43747
5017,1,9827
5018,5,25993
5019,7,8586
5020,11,9833
5021,8,15688
5022,7,43796
5023,7,17876
5024,10,2529
5025,6,17116
5026,6,38709
5027,9,23319
5028,11,12412
5029,4,13752
5030,1,33348
5031,11,26673
5032,6,5344
5033,1,19662
5034,7,8924
5035,5,2142
5036,1,22202
5037,5,14427
5038,3,28429
5039,1,12665
5040,6,4990
5041,4,23894
5042,7,19671
5043,7,40187
5044,6,19668
5045,8,13839
5046,6,9542
5047,3,9417
5048,1,2520
5049,2,32628
5050,7,18801
5051,1,30249
5052,8,6482
5053,1,18741
5054,12,3685
5055,10,34941
5056,3,20024
5057,4,38042
5058,3,35895
5059,12,23468
5060,5,12116
5061,4,1437
5062,8,8370
5063,12,26748
5064,8,33824
5065,8,36533
5066,1,40549
5067,9,599
5068,6,28382
5069,8,5160
5070,1,11364
5071,3,1554
5072,2,4983
5073,9,36264
5074,8,14913
5075,8,13733
5076,6,14731
5077,6,10772
5078,12,37847
5079,4,44478
5080,3,18260
5081,1,11551
5082,10,42528
5083,6,13543
5084,8,12841
5085,3,25919
5086,2,26069
5087,9,37552
5088,9,1937
5089,8,29290
5090,5,38678
5091,9,32946
5092,10,35090
5093,6,11876
5094,4,10670
5095,8,33282
5096,9,4278
5097,1,37350
5098,12,3886
5099,6,5211
5100,12,5805
5101,4,35465
5102,12,18831
5103,5,39822
5104,12,29222
5105,1,19361
5106,11,34627
5107,9,24271
5108,12,2678
5109,5,11311
5110,3,21089
5111,8,5693
5112,10,16799
5113,6,44941
5114,6,19949
5115,11,43461
5116,4,30065
5117,3,7534
5118,1,31316
5119,10,7965
5120,12,25841
5121,12,33973
5122,3,41773
5123,9,24198
5124,8,40630
5125,12,3976
5126,7,20235
5127,9,9487
5128,2,8048
5129,4,28958
5130,7,4942
5131,6,44312
5132,8,32400
5133,4,68
5134,6,32942
5135,3,40880
5136,4,42485
5137,11,18405
5138,10,34003
5139,4,5417
5140,9,16702
5141,12,6793
5142,10,28733
5143,9,25406
5144,10,13069
5145,9,15725
5146,3,38476
5147,9,6466
5148,8,678
5149,8,43335
5150,3,32779
5151,8,33153
5152,12,21845
5153,6,38429
5154,11,15714
5155,11,37023
5156,4,34540
5157,9,14271
5158,11,25299
5159,7,2923
5160,7,39201
5161,10,40100
5162,10,41093
5163,8,31050
5164,11,29999
5165,1,28524
5166,11,11301
5167,11,12532
5168,5,41863
5169,12,28483
5170,4,9950
5171,3,15882
5172,1,37187
5173,4,40157
5174,1,15374
5175,2,3731
5176,4,14265
5177,2,5308
5178,11,9981
5179,5,22931
5180,12,33293
5181,12,36072
5182,1,5937
5183,11,4696
5184,3,15102
5185,5,32590
5186,3,16243
5187,11,7534
5188,9,3599
5189,5,2028
5190,1,26996
5191,1,33029
5192,11,38471
5193,10,11463
5194,12,34892
5195,4,25201
5196,6,7150
5197,10,39401
5198,10,33293
5199,9,31220
5200,8,10263
5201,8,12069
5202,12,19997
5203,11,28530
5204,6,29841
5205,10,78
5206,12,29255
5207,10,19381
5208,10,43747
5209,8,28372
5210,8,23920
5211,6,3788
5212,7,5296
5213,5,23859
5214,12,19903
5215,10,31235
5216,12,41804
5217,12,13140
5218,12,10714
5219,7,34069
5220,1,1718
5221,9,22418
5222,4,41592
5223,1,25692
5224,5,37744
5225,8,10061
5226,4,34939
5227,7,10421
5228,9,13137
5229,7,40338
5230,4,38786
5231,9,22460
5232,7,28377
5233,4,8974
5234,9,3343
5235,9,32256
5236,10,5114
5237,2,4520
5238,4,41361
5239,10,4738
5240,7,31785
5241,2,13924
5242,8,24381
5243,5,39624
5244,1,18025
5245,5,22175
5246,7,36425
5247,6,45114
5248,12,29498
5249,5,2743
5250,12,32386
5251,7,1571
5252,6,11244
5253,7,35908
5254,7,35210
5255,8,2542
5256,6,34312
5257,6,28004
5258,9,31080
5259,10,17007
5260,5,655
5261,3,12683
5262,12,24215
5263,3,40284
5264,10,7127
5265,7,30253
5266,6,35047
5267,7,10765
5268,2,42417
5269,9,29501
5270,7,38311
5271,7,21152
5272,7,31115
5273,12,5187
5274,10,13501
5275,1,30446
5276,12,37077
5277,2,23037
5278,5,21848
5279,6,10537
5280,8,23720
5281,7,24060
5282,8,1378
5283,8,26579
5284,4,18807
5285,5,28295
5286,4,24885
5287,11,11406
5288,4,1441
5289,6,37190
5290,1,37054
5291,10,26919
5292,12,17683
5293,3,11047
5294,12,13965
5295,12,19323
5296,4,12180
5297,8,10340
5298,12,22474
5299,7,33174
5300,6,13733
5301,4,25875
5302,7,5167
5303,1,642
5304,7,12783
5305,12,30386
5306,5,7337
5307,10,45289
5308,6,11570
5309,6,17158
5310,7,9489
5311,8,28958
5312,6,45259
5313,3,21557
5314,1,41486
5315,4,43623
5316,1,4717
5317,12,32189
5318,2,22146
5319,7,18829
5320,7,13345
5321,7,8227
5322,2,9301
5323,12,36568
5324,3,22483
5325,5,11003
5326,4,16459
5327,12,6654
5328,12,16641
5329,10,8252
5330,2,2473
5331,3,28920
5332,9,30836
5333,9,18077
5334,11,44011
5335,12,21173
5336,8,8856
5337,11,30384
5338,3,13413
5339,7,1295
5340,6,20250
5341,2,5550
5342,9,40636
5343,7,18839
5344,8,9551
5345,4,24614
5346,3,21719
5347,12,29949
5348,2,15734
5349,11,16297
5350,5,22296
5351,7,19844
5352,5,18990
5353,12,42140
5354,5,31472
5355,9,100
5356,6,33496
5357,7,7838
5358,10,1530
5359,2,16286
5360,7,17116
5361,8,42819
5362,11,28691
5363,4,4588
5364,3,25023
5365,5,40951
5366,12,14096
5367,10,19909
5368,1,23183
5369,1,39685
5370,3,41576
5371,1,6227
5372,9,7420
5373,7,18549
5374,7,12652
5375,10,61
5376,12,12980
5377,8,8253
5378,2,41485
5379,10,6173
5380,8,18261
5381,1,5575
5382,3,11031
5383,6,18959
5384,7,7763
5385,12,28389
5386,12,25895
5387,5,43171
